pfam	count
ENTH domain(PF01417)	159
Domain of unknown function (DUF...(PF13224)	47
Antenna complex alpha/beta subu...(PF00556)	34
NOP5NT (NUC127) domain(PF08156)	86
Methyl-coenzyme M reductase bet...(PF02241)	8
AF-4 proto-oncoprotein(PF05110)	25
ENV polyprotein (coat polyprote...(PF00429)	328
FLYWCH zinc finger domain(PF04500)	64
TATA-binding related factor (TR...(PF08612)	29
KH domain(PF13014)	36
Domain of unknown function (DUF...(PF13349)	54
N terminus of Notch ligand(PF07657)	12
Tau and MAP protein, tubulin-bi...(PF00418)	90
Arabinofuranosyltransferase N t...(PF12250)	22
Death domain(PF00531)	64
Uncharacterized conserved prote...(PF10220)	97
DNA replication regulator SLD3(PF08639)	121
Dual oxidase maturation factor(PF10204)	39
Coatomer beta subunit appendage...(PF14806)	219
Pellino(PF04710)	64
PRP1 splicing factor, N-termina...(PF06424)	83
Ligated ion channel L-glutamate...(PF10613)	75
Protein of unknown function (DU...(PF06799)	46
Regulatory subunit of type II P...(PF02197)	56
Ribosomal protein L36e(PF01158)	151
Membrane-bound lysozyme-inhibit...(PF09864)	145
MEDS: MEthanogen/methylotroph, ...(PF14417)	65
Mechanosensitive ion channel in...(PF12794)	144
BURP domain(PF03181)	21
Phosphonate metabolism protein ...(PF06754)	50
Protein of unknown function (DU...(PF11371)	114
Sphingolipid Delta4-desaturase ...(PF08557)	76
LBP / BPI / CETP family, N-term...(PF01273)	48
Autoinducer synthetase(PF00765)	1194
RyR and IP3R Homology associate...(PF08454)	190
PTHB1 C-terminus(PF14728)	105
Kinesin protein 1B(PF12423)	50
Symplekin tight junction protei...(PF12295)	53
Trypsin and protease inhibitor(PF00197)	16
Hinge domain of cleavage stimul...(PF14327)	50
PIG-P(PF08510)	61
5-bromo-4-chloroindolyl phospha...(PF10112)	92
Yippee zinc-binding/DNA-binding...(PF03226)	185
Glutaredoxin 2, C terminal doma...(PF04399)	33
Utp21 specific WD40 associated ...(PF04192)	88
Domain of unknown function (DUF...(PF11847)	38
Transcription initiation factor...(PF03540)	30
Bacteroidetes-Associated Carboh...(PF13004)	40
Herpesviridae UL52/UL70 DNA pri...(PF03121)	46
Hepatitis C virus non-structura...(PF01538)	59
Protein of unknown function (DU...(PF06226)	111
Glycosyl hydrolase family 66(PF13199)	115
Poxvirus D5 protein-like(PF03288)	26
Domain of unknown function DUF1...(PF01995)	5
Acetyltransferase (GNAT) domain...(PF12568)	409
MED6 mediator sub complex compo...(PF04934)	53
Mlo family(PF03094)	62
28 kDa A-kinase anchor (PF14469)	16
gag-polypeptide of LTR copia-ty...(PF14227)	12
Rab3 GTPase-activating protein ...(PF13890)	185
Putative sugar diacid recogniti...(PF05651)	428
Pre-mRNA 3'-end-processing endo...(PF11718)	71
Inositol hexakisphosphate(PF14566)	70
Plastocyanin-like domain(PF02298)	21
Protein of unknown function (DU...(PF11833)	60
Domain of unknown function (DUF...(PF14339)	206
Protein of unknown function (DU...(PF12600)	113
Protein of unknown function (DU...(PF12130)	55
Domain of unknown function (DUF...(PF08855)	68
Rapamycin-insensitive companion...(PF14664)	75
ARID/BRIGHT DNA binding domain(PF01388)	165
Mononegavirales RNA dependent R...(PF00946)	36
Domain of unknown function (DUF...(PF11858)	51
Stress-activated map kinase int...(PF05422)	132
jmjN domain(PF02375)	70
HutD(PF05962)	756
Heterokaryon incompatibility pr...(PF07217)	142
CAMSAP CH domain(PF11971)	29
Domain of unknown function (DUF...(PF14113)	96
GvpD gas vesicle protein(PF07088)	7
Cytochrome c oxidase subunit IV...(PF02936)	64
Stf0 sulphotransferase(PF09037)	289
MIF4G like(PF09088)	90
Pheromone A receptor(PF02076)	26
Non-repetitive/WGA-negative nuc...(PF03177)	137
Histone RNA hairpin-binding pro...(PF15247)	33
RNA polymerase I-specific trans...(PF11781)	13
PROCT (NUC072) domain(PF08084)	209
Protein of unknown function (DU...(PF10038)	85
Protein of unknown function (DU...(PF10300)	198
Protein of unknown function (DU...(PF06159)	121
Archaeal Peptidase A24 C-termin...(PF06847)	52
ATP-utilising chromatin assembl...(PF10537)	44
Family of unknown function (DUF...(PF04282)	32
Regulator of Vps4 activity in t...(PF03398)	68
Pleckstrin homology domain(PF15410)	99
Protein of unknown function (DU...(PF10446)	39
Protein of unknown function (DU...(PF10337)	34
Hantavirus nucleocapsid protein...(PF00846)	59
Protein with unknown function (...(PF04320)	94
Protein of unknown function (DU...(PF11863)	26
GRIM-19 protein(PF06212)	47
NGP1NT (NUC091) domain(PF08153)	133
Transcription initiation factor...(PF02291)	76
Protein of unknown function (DU...(PF10708)	20
Bacterial protein of unknown fu...(PF05949)	227
Stathmin family(PF00836)	39
Tetrahydromethanopterin S-methy...(PF04211)	7
Protein of unknown function (DU...(PF06153)	40
Sprouty protein (Spry)(PF05210)	57
Protein of unknown function (DU...(PF10908)	13
Uncharacterized conserved prote...(PF10222)	70
Domain of unknown function DUF2...(PF01629)	8
Polysaccharide lyase family 8, ...(PF08124)	80
PFU (PLAA family ubiquitin bind...(PF09070)	64
Guanylylate cyclase(PF09778)	21
Sgf11 (transcriptional regulati...(PF08209)	8
FAM181(PF15238)	52
Protein of unknown function (DU...(PF07466)	38
Domain of unknown function (DUF...(PF14132)	25
Nuclear fragile X mental retard...(PF15293)	28
XK-related protein(PF09815)	131
pre-mRNA splicing factor compon...(PF11831)	86
Family of unknown function (DUF...(PF04819)	50
Vacuolar import and degradation...(PF09783)	101
Domain of unknown function (DUF...(PF12031)	57
Domain of unknown function (DUF...(PF14388)	79
Protein of unknown function (DU...(PF11302)	42
Surfeit locus protein 5 subunit...(PF06179)	50
Calcium-activated chloride chan...(PF08434)	40
Sporulation protein YtfJ (Spore...(PF09579)	98
Protein of unknown function (DU...(PF11859)	9779
Domain of unknown function (DUF...(PF13628)	327
SKIP/SNW domain(PF02731)	164
ribonuclease(PF00545)	111
Domain of Unknown Function (DUF...(PF06012)	70
Protein of unknown function (DU...(PF06186)	21
Cytochrome c oxidase assembly p...(PF10203)	16
SGT1 protein(PF07093)	192
Lipopolysaccharide core biosynt...(PF06176)	280
Peroxin 13, N-terminal region(PF04088)	47
Peptidase inhibitor I78 family(PF11720)	178
Protein of unknown function (DU...(PF11367)	176
Plant protein of unknown functi...(PF04842)	8
IMP-specific 5'-nucleotidase(PF06437)	113
N terminus of Rad21 / Rec8 like...(PF04825)	117
COP9 signalosome, subunit CSN8(PF10075)	90
F-actin capping protein alpha s...(PF01267)	132
Protein of unknown function (DU...(PF11014)	32
Domain of unknown function (DUF...(PF09186)	1429
FUN14 family(PF04930)	20
Nicastrin(PF05450)	17
YfaZ precursor(PF07437)	639
Integral peroxisomal membrane p...(PF06398)	179
Protein of unknown function (DU...(PF11154)	41
TCP family transcription factor...(PF03634)	85
Putative transmembrane protein(PF10271)	36
Protein of unknown function (DU...(PF11659)	13
Uncharacterized protein conserv...(PF09888)	14
Poly(hydroxyalcanoate) granule ...(PF05597)	1794
Calmodulin-binding(PF13864)	35
Inter-alpha-trypsin inhibitor h...(PF06668)	15
Domain of unknown function (DUF...(PF12965)	66
1,3-beta-glucan synthase subuni...(PF14288)	52
Complex1_LYR-like(PF13233)	56
Protein of unknown function (DU...(PF12864)	659
Prp19/Pso4-like(PF08606)	102
ATG C terminal domain(PF09333)	90
Domain found in Dishevelled, Eg...(PF00610)	170
TnsA endonuclease C terminal(PF08721)	232
L-fucokinase(PF07959)	53
SEFIR domain(PF08357)	85
GATA-type transcription activat...(PF05349)	26
Phospholipase A2(PF05826)	104
Conserved region of Rad21 / Rec...(PF04824)	27
Heavy-metal resistance(PF13801)	163
Protein of unknown function (DU...(PF10997)	81
Sensors of blue-light using FAD...(PF04940)	1916
Vesicle coat trafficking protei...(PF12932)	31
Ciliary rootlet component, cent...(PF15035)	34
Chemotaxis signal transduction ...(PF04283)	5
Coiled coil protein 74, C termi...(PF14917)	17
Mre11 DNA-binding presumed doma...(PF04152)	42
Protein of unknown function (DU...(PF11660)	22
Protein of unknown function (DU...(PF12263)	115
Domain of Unknown Function (DUF...(PF06292)	55
Inositol-pentakisphosphate 2-ki...(PF06090)	43
FRG1-like family(PF06229)	86
FlxA-like protein(PF14282)	36
Protein of unknown function (DU...(PF10239)	72
Single-stranded DNA binding pro...(PF04503)	39
Protein of unknown function (DU...(PF12095)	32
Treslin N-terminus(PF15292)	13
Vasohibin(PF14822)	42
Class II histocompatibility ant...(PF00969)	43
Microtubule associated(PF07989)	36
Restriction endonuclease EcoRII...(PF09217)	114
Noggin(PF05806)	49
RPAP1-like, C-terminal(PF08620)	18
DZF domain(PF07528)	143
No apical meristem (NAM) protei...(PF02365)	48
Sin-like protein conserved regi...(PF04801)	60
TMEM169 protein family(PF15052)	22
Putative Flp pilus-assembly Tad...(PF13400)	50
Transcription factor IIA, alpha...(PF03153)	52
Zinc-finger double-stranded RNA...(PF12171)	147
Predicted membrane protein (DUF...(PF09881)	5
Rad4 transglutaminase-like doma...(PF03835)	111
Glycine zipper(PF13488)	969
Protein of unknown function (DU...(PF06244)	56
Nucleocytoplasmic shuttling pro...(PF10477)	41
VirC1 protein(PF07015)	66
Protein of unknown function (DU...(PF05620)	51
Delta serrate ligand(PF01414)	34
Bacterial OB fold (BOF) protein...(PF04076)	1137
DNA replication factor Dna2(PF08696)	55
Cysteine rich repeat(PF00839)	43
Domain of unknown function (DUF...(PF14054)	1541
Protein of unknown function (DU...(PF12266)	5
Cutinase(PF01083)	267
Nucleoporin complex subunit 54(PF13874)	31
Beta-galactosidase jelly roll d...(PF13364)	111
Herpesvirus alkaline exonucleas...(PF01771)	12
Mu DNA binding, I gamma subdoma...(PF09039)	9
PTS system, Lactose/Cellobiose ...(PF02255)	139
Domain of unknown function (DUF...(PF13566)	8999
Ciliary BBSome complex subunit ...(PF14783)	114
Domain of unknown function (DUF...(PF09209)	333
CGNR zinc finger(PF11706)	92
Telomeric single stranded DNA b...(PF02765)	51
Selenoprotein P, N terminal reg...(PF04592)	39
Herpesvirus processing and tran...(PF01366)	6
CLASP N terminal(PF12348)	172
Histone chaperone Rttp106-like(PF08512)	217
Protein of unknown function (DU...(PF10504)	1149
Urm1 (Ubiquitin related modifie...(PF09138)	42
Importin beta binding domain(PF01749)	118
Signal peptidase subunit(PF04573)	115
Oxygenase domain of the 2OGFeDO...(PF12851)	64
TMEM117 protein family(PF15113)	70
Protein of unknown function (DU...(PF14491)	53
GspL periplasmic domain(PF12693)	4154
Auxin canalisation(PF05703)	9
Mitochondrial ribosomal protein...(PF09809)	29
NUDE protein, C-terminal conser...(PF04880)	74
Domain of unknown function (DUF...(PF14273)	63
SCAMP family(PF04144)	36
Psb28 protein(PF03912)	83
Repeat in HS1/Cortactin(PF02218)	63
Condensin II non structural mai...(PF12422)	30
Exocyst complex component Sec3(PF09763)	113
Cdc37 N terminal kinase binding...(PF03234)	89
Protein of unknown function (DU...(PF11730)	145
Protein of unknown function (DU...(PF11236)	61
Multi-glycosylated core protein...(PF05283)	15
FDF domain(PF09532)	38
Alpha/beta hydrolase of unknown...(PF06028)	56
Domain of unknown function (DUF...(PF08942)	19
Domain of unknown function (DUF...(PF14415)	781
PMP-22/EMP/MP20/Claudin tight j...(PF13903)	32
Protein of unknown function (DU...(PF10985)	8530
Sas10 C-terminal domain(PF09368)	73
uDENN domain(PF03456)	99
Secretin N-terminal domain(PF07655)	2337
OST3 / OST6 family(PF04756)	120
Protein of unknown function, DU...(PF04219)	4169
Glycosyl hydrolase family 45(PF02015)	47
Domain of unknown function (DUF...(PF14082)	50
Insulin-like growth factor bind...(PF00219)	25
Type II restriction endonucleas...(PF09665)	193
Terpene synthase family, metal ...(PF03936)	68
Early E1A protein(PF02703)	10
Transcription factor DP(PF08781)	56
Mago nashi protein(PF02792)	201
Glycosyl hydrolase family 48(PF02011)	56
PACS-1 cytosolic sorting protei...(PF10254)	33
Protein of unknown function (DU...(PF07332)	107
Sperm tail C-terminal domain(PF14775)	31
MIZ/SP-RING zinc finger(PF02891)	55
FANCI solenoid 2(PF14676)	17
Tuberin(PF03542)	31
FAM183A and FAM183B related(PF14886)	34
Rotatin, an armadillo repeat pr...(PF14726)	11
Protein of unknown function (DU...(PF11311)	21
SICA extracellular beta domain(PF12878)	74
ABC-type cobalt transport syste...(PF09819)	74
FANCL C-terminal domain(PF11793)	37
GNL3L/Grn1 putative GTPase(PF08701)	45
Heat shock factor binding prote...(PF06825)	76
SHQ1 protein(PF04925)	97
N-terminal region of micro-sphe...(PF13325)	41
Anaphase-promoting complex subu...(PF15243)	17
Transcription- and export-relat...(PF11732)	56
Grap2 and cyclin-D-interacting(PF13324)	33
Domain of unknown function (DUF...(PF15130)	37
Conserved mid region of cactin(PF10312)	102
Transcription initiation factor...(PF02751)	27
Domain of unknown function (DUF...(PF08972)	8
Sep15/SelM redox domain(PF08806)	81
Ribophorin I(PF04597)	230
Glycoside hydrolase family 44(PF12891)	10
eIF2-alpha phosphatase phosphor...(PF10472)	58
Mak10 subunit, NatC N(alpha)-te...(PF04112)	74
Anabaena sensory rhodopsin tran...(PF07100)	13
Protein of unknown function (DU...(PF11828)	18
Protein of unknown function (DU...(PF11702)	39
Protein of unknown function (DU...(PF06173)	101
Bacterial protein of unknown fu...(PF05913)	78
Vps53-like, N-terminal (PF04100)	202
RINT-1 / TIP-1 family(PF04437)	57
Protein of unknown function (DU...(PF11342)	396
Protein of unknown function (DU...(PF07278)	212
KicB killing factor(PF03882)	20
Protein of unknown function (DU...(PF07235)	360
Phosphoinositide 3-kinase C2(PF00792)	93
TMC domain(PF07810)	116
Zinc-finger domain of monoamine...(PF10497)	59
Catenin-beta-like, Arm-motif co...(PF08216)	55
Mitochondrial large subunit rib...(PF05046)	11
Cadmium resistance transporter(PF03596)	76
RtxA repeat(PF07634)	35
Putative phosphatase regulatory...(PF03370)	83
CEO family (DUF1632)(PF07857)	69
GRAM domain(PF02893)	152
Timeless protein(PF04821)	96
Fragile site-associated protein...(PF10479)	63
gag gene protein p24 (core nucl...(PF00607)	77
Pre-mRNA cleavage complex II pr...(PF06807)	109
Protein of unknown function (DU...(PF11528)	519
Phosphoribosyl transferase(PF15609)	36
Domain of unknown function (DUF...(PF08926)	49
UDP-glucose:Glycoprotein Glucos...(PF06427)	54
Protein of unknown function (DU...(PF06532)	13
Replication protein C C-termina...(PF11800)	722
Protein of unknown function (DU...(PF06005)	67
Salmonella virulence plasmid 28...(PF03538)	26
Repeat of unknown function (DUF...(PF06565)	157
Uncharacterized conserved prote...(PF09740)	6
Dirigent-like protein(PF03018)	35
Protein of unknown function (DU...(PF11358)	14
G protein-coupled receptor kina...(PF12205)	14
Pex19 protein family(PF04614)	76
V-ATPase subunit H(PF11698)	79
rRNA processing(PF08524)	19
Uncharacterized protein conserv...(PF09986)	19
Protein of unknown function (DU...(PF12315)	8
Domain of unknown function (DUF...(PF10865)	10
Nuclear protein MDM1(PF15501)	20
Scd6-like Sm domain(PF12701)	61
Streptomycin adenylyltransferas...(PF04439)	83
AMOP domain(PF03782)	46
Myotubularin-associated protein...(PF12578)	17
Cgr1 family(PF03879)	20
Protein of unknown function (DU...(PF11456)	62
Protein of unknown function (DU...(PF11201)	7430
Flavivirus DEAD domain (PF07652)	7
TATA-binding protein interactin...(PF08623)	86
Protein of unknown function (DU...(PF10995)	21
Hormone-sensitive lipase (HSL) ...(PF06350)	24
Domain of Unknown Function (DUF...(PF07566)	1382
Zinc-ribbon(PF14599)	59
Protein of unknown function (DU...(PF11144)	20
Uncharacterized conserved prote...(PF10057)	36
Domain of unknown function (DUF...(PF14926)	21
Domain of unknown function (DUF...(PF08044)	48
Protein of unknown function (DU...(PF12572)	33
Protein of unknown function (DU...(PF12527)	14
G2F domain(PF07474)	24
Putative helix-turn-helix prote...(PF04297)	71
Rab3 GTPase-activating protein ...(PF14655)	71
Uncharacterized protein conserv...(PF09884)	4
Cep120 protein(PF12416)	61
Mak16 protein C-terminal region...(PF04874)	61
EH_Signature domain(PF15611)	5509
Thymosin beta-4 family(PF01290)	38
Thin aggregative fimbriae synth...(PF10610)	6
Zinc-finger associated domain (...(PF07776)	65
KIAA1430 homologue(PF13879)	79
Borna disease virus G protein(PF06208)	15
SPRY-associated domain(PF13765)	40
Folliculin-interacting protein ...(PF14637)	21
Putative peptidase family(PF12044)	73
Autophagy-related protein 27(PF09451)	25
Myogenic determination factor 5...(PF12232)	132
Protein of unknown function (DU...(PF11352)	44
TAP42-like family(PF04177)	72
Mitochondrial protein Pet127(PF08634)	90
AP-5 complex subunit, vesicle t...(PF14764)	27
Putative methyltransferase (DUF...(PF11968)	86
Uncharacterised protein family ...(PF05255)	59
PI31 proteasome regulator (PF08577)	45
Spb1 C-terminal domain(PF07780)	109
Elongator subunit Iki1(PF10483)	52
PRELI-like family(PF04707)	197
3C cysteine protease (picornain...(PF00548)	12
YfbU domain(PF03887)	301
Diaphanous FH3 Domain(PF06367)	178
HAUS augmin-like complex subuni...(PF14817)	13
DIX domain(PF00778)	47
Zn-ribbon-containing, possibly ...(PF10071)	87
Domain of unknown function (DUF...(PF13663)	21
Golgin subfamily A member 7/ERF...(PF10256)	51
Ethylene-responsive protein kin...(PF14381)	81
Protein of unknown function (DU...(PF11576)	6
Protein of unknown function, DU...(PF04394)	27
TFIIS helical bundle-like domai...(PF08711)	44
Curli assembly protein CsgE(PF10627)	313
Uncharacterised conserved prote...(PF10180)	14
Protein of unknown function (DU...(PF14023)	33
NLS-binding and DNA-binding and...(PF10491)	71
Toxin SymE, type I toxin-antito...(PF08845)	11
Arabidopsis protein of unknown ...(PF03087)	28
Pam16(PF03656)	73
Copper resistance protein K(PF11525)	6
Protein of unknown function (DU...(PF11341)	27
Entericidin EcnA/B family(PF08085)	783
Integrin beta cytoplasmic domai...(PF08725)	14
Retinoblastoma-associated prote...(PF01857)	62
S-adenosyl-L-methionine methylt...(PF12692)	85
Protein of unknown function (DU...(PF06840)	11
Transglycosylase-like domain(PF06737)	296
Ubiquitin-fold modifier-conjuga...(PF08694)	128
WASH complex subunit 7, C-termi...(PF14746)	63
TMEM192 family(PF14802)	131
U3 small nucleolar RNA-associat...(PF08640)	25
Glycolipid transfer protein (GL...(PF08718)	73
Runt domain(PF00853)	107
Flocculin repeat(PF00624)	12
Retrotransposon hot spot protei...(PF07999)	24
Uncharacterized conserved prote...(PF10218)	32
XRCC1 N terminal domain(PF01834)	17
Mitochondrial K+-H+ exchange-re...(PF10173)	95
Sarcoglycan complex subunit pro...(PF04790)	16
Lipocalin / cytosolic fatty-aci...(PF14651)	20
AbrB-like transcriptional regul...(PF14250)	66
Group XII secretory phospholipa...(PF06951)	34
Protein of unknown function (DU...(PF10998)	114
Predicted membrane protein (DUF...(PF09882)	6
Domain of unknown function (DUF...(PF14302)	860
CSL zinc finger(PF05207)	90
DNA-binding domain(PF13892)	117
Uncharacterised protein family ...(PF06062)	32
Plant phosphoribosyltransferase...(PF08372)	20
Beta-trefoil DNA-binding domain...(PF09270)	61
Protein of unknown function (DU...(PF07509)	110
Domain of unknown function (DUF...(PF13968)	75
CRISPR-associated protein (Cas_...(PF09658)	4
Mediator complex subunit 13 C-t...(PF06333)	53
Protein phosphatase inhibitor 2...(PF04979)	65
Protein of unknown function (DU...(PF11618)	9
Protein of unknown function (DU...(PF11340)	75
Uncharacterised protein family ...(PF03669)	35
Auxin responsive protein(PF02519)	51
Ca2+ insensitive EF hand(PF08726)	43
Protein of unknown function (DU...(PF11661)	60
BRCA2 repeat(PF00634)	46
CDP-diacylglycerol pyrophosphat...(PF02611)	12
WXG100 protein secretion system...(PF08817)	25
Predicted transmembrane and coi...(PF10267)	125
Bacteriophage CII protein(PF05269)	179
Signal recognition particle 9 k...(PF05486)	37
PADR1 (NUC008) domain(PF08063)	16
Protein of unknown function (DU...(PF14024)	77
QLQ(PF08880)	18
PDZ domain of MCC-2 bdg protein...(PF10506)	311
Uncharacterized protein conserv...(PF09894)	6
Nitrogen fixation protein NifW(PF03206)	28
Haemolysin E (HlyE)(PF06109)	24
Protein of unknown function (DU...(PF06631)	5
REV protein (anti-repression tr...(PF00424)	61
Domain of unknown function (DUF...(PF13427)	81
Domain of Unknown Function (DUF...(PF06461)	30
PMP-22/EMP/MP20/Claudin family(PF00822)	77
SOCS box(PF07525)	55
twin BRCT domain(PF12738)	98
Domain of unknown function (DUF...(PF13827)	6
Carbohydrate binding domain X2(PF03442)	52
Cro(PF09048)	72
WASH complex subunit 7, N-termi...(PF14745)	31
Methyltransferase TRM13(PF05206)	81
Myosin N-terminal SH3-like doma...(PF02736)	58
Family of unknown function (DUF...(PF04484)	49
Core binding factor beta subuni...(PF02312)	18
OmpA-like transmembrane domain(PF01389)	107
Domain of unknown function (DUF...(PF08760)	38
Mnd1 family(PF03962)	68
Predicted membrane protein (DUF...(PF10080)	7
Protein of unknown function (DU...(PF07571)	125
Domain of unknown function (DUF...(PF15123)	8
Protein of unknown function (DU...(PF12028)	22
Protein of unknown function (DU...(PF12275)	45
central domain of human glycoge...(PF14702)	54
Uso1 / p115 like vesicle tether...(PF04869)	57
Serpentine type 7TM GPCR chemor...(PF10317)	44
Alpha/beta-hydrolase family(PF10081)	328
Tripeptidyl peptidase II (PF12580)	34
Protein of unknown function (DU...(PF11672)	46
Putative toxin 62(PF15540)	10
HindIII restriction endonucleas...(PF09518)	24
Protein of unknown function (DU...(PF10332)	40
Groucho/TLE N-terminal Q-rich d...(PF03920)	91
Protein of unknown function Vcg...(PF11075)	1857
RNA dependent RNA polymerase(PF00680)	123
Putative transmembrane protein ...(PF10272)	60
Domain of unknown function (DUF...(PF14846)	39
PFEMP DBL domain(PF03011)	19
Domain of unknown function (DUF...(PF11807)	124
Eukaryotic Mediator 12 subunit ...(PF12145)	35
Cullin binding(PF03556)	147
Insulin-induced protein (INSIG)...(PF07281)	36
Huntingtin protein region (PF12372)	19
OprF membrane domain(PF05736)	59
Polysaccharide biosynthesis(PF04669)	55
WAHD domain of WASH complex(PF11945)	57
Headcase protein family homolog...(PF15353)	44
Protein of unknown function (DU...(PF11072)	46
Protein of unknown function (DU...(PF12046)	42
Stage III sporulation protein A...(PF09546)	26
Bacteriophage protein GP30.3(PF08010)	7
Predicted membrane protein (DUF...(PF10097)	7
Protein of unknown function (DU...(PF12058)	22
Autophagy protein Apg6(PF04111)	197
Protein of unknown function (DU...(PF10697)	178
Muniscin C-terminal mu homology...(PF10291)	39
PMG protein(PF05287)	41
MAC/Perforin domain(PF01823)	61
Cell-cycle sustaining, positive...(PF12736)	14
Elongation factor 1 gamma, cons...(PF00647)	87
Protein of unknown function (DU...(PF05331)	12
PIN domain(PF10130)	41
Guanylate-kinase-associated pro...(PF03359)	83
Rhodopsin-like GPCR transmembra...(PF10192)	23
Programmed cell death protein 2...(PF04194)	118
GYF domain(PF02213)	83
CW-type Zinc Finger(PF07496)	66
Cysteine-rich CPCC(PF14206)	41
Domain of unknown function (DUF...(PF09313)	39
gag-polypeptide of LTR copia-ty...(PF14223)	20
Protein of unknown function (DU...(PF12079)	29
Protein of unknown function (DU...(PF12276)	55
Protein of unknown function (DU...(PF04256)	8
Protein of unknown function (DU...(PF10309)	21
Zinc knuckle(PF13696)	76
Ubiquinol-cytochrome C reductas...(PF02320)	58
Enhancer of polycomb-like(PF10513)	141
Protease inhibitor/seed storage...(PF00234)	21
BSD domain  (PF03909)	141
Protein of unknown function (DU...(PF13317)	4
SIT4 phosphatase-associated pro...(PF04499)	190
Mitochondrial ribosomal protein...(PF08561)	36
NADH-ubiquinone oxidoreductase ...(PF05821)	54
Rabaptin-like protein(PF09311)	73
Apx/Shroom domain ASD1(PF08688)	8
Cid1 family poly A polymerase(PF03828)	85
4-alpha-L-fucosyltransferase gl...(PF07429)	106
Learning-associated protein(PF10169)	20
Protein of unknown function (DU...(PF10974)	4309
Growth-Arrest-Specific Protein ...(PF02187)	126
Ependymin(PF00811)	74
Magnesium-protoporphyrin IX met...(PF07109)	104
Mitochondrial ribosomal protein...(PF09776)	11
Helicobacter outer membrane pro...(PF01856)	15
Rib/alpha-like repeat(PF08428)	37
Jacalin-like lectin domain(PF01419)	94
Ubiquinol cytochrome reductase ...(PF02921)	22
Replication protein C N-termina...(PF03428)	734
Xanthomonas avirulence protein,...(PF03377)	19
Flagella accessory protein C (F...(PF05377)	4
RING/Ubox like zinc-binding dom...(PF14570)	56
Nucleolar protein 12 (25kDa)(PF09805)	19
GlpM protein(PF06942)	567
Domain of unknown function (DUF...(PF12842)	177
NPCBM-associated, NEW3 domain o...(PF10633)	20
Geminivirus rep protein central...(PF08283)	26
Transglycosylase associated pro...(PF04226)	546
CCAAT-binding transcription fac...(PF02045)	31
pre-mRNA processing factor 3 (P...(PF08572)	106
LlaJI restriction endonuclease(PF09563)	74
LGFP repeat(PF08310)	16
TMEM187 protein family(PF15100)	14
Ribosomal protein L23, N-termin...(PF03939)	48
PELOTA RNA binding domain(PF15608)	46
Binding domain of DNA repair pr...(PF03834)	72
Tetrahydrodipicolinate succinyl...(PF08503)	20
Protein of unknown function (DU...(PF11143)	1526
Protein of unknown function (DU...(PF07285)	76
Domain of unknown function (DUF...(PF11979)	52
Domain of unknown function (DUF...(PF11884)	7
Protein of unknown function (DU...(PF11304)	303
Putative carnitine deficiency-a...(PF10036)	43
Fumarate reductase subunit C(PF02300)	33
Silicon transporter(PF03842)	26
Protein of unknown function (DU...(PF13079)	12
DNA_binding protein, TFX, C-ter...(PF14601)	6
PUB domain(PF09409)	38
Winged helix-turn helix(PF09904)	72
Domain of unknown function (DUF...(PF09004)	30
Serpentine type 7TM GPCR chemor...(PF10320)	62
Restriction endonuclease BpuJI ...(PF11564)	119
Apolipophorin-III precursor (ap...(PF07464)	4
GA module(PF01468)	154
Bin/amphiphysin/Rvs domain for ...(PF10455)	54
Uncharacterised protein family ...(PF06781)	45
Sex determination protein N ter...(PF12278)	21
CRISPR-associated protein (Cas_...(PF09706)	6
Domain of unknown function(PF13962)	34
Potyvirus coat protein(PF00767)	26
Spc7 kinetochore protein(PF08317)	24
Chlorophyllase(PF07224)	41
L27 domain(PF02828)	31
Sec8 exocyst complex component ...(PF04048)	20
Prokaryotic E2 family E(PF14462)	8
Signal recognition particle 14k...(PF02290)	18
Protein of unknown function (DU...(PF11949)	332
Quinohemoprotein amine dehydrog...(PF08992)	1188
Uncharacterized protein conserv...(PF09829)	1190
Domain of unknown function (DUF...(PF13778)	135
Putative golgin subfamily A mem...(PF15070)	40
TAFII55 protein conserved regio...(PF04658)	77
Protein of unknown function (DU...(PF14016)	43
Male sterility protein(PF03015)	369
u-PAR/Ly-6 domain(PF00021)	15
RING-type zinc-finger(PF13445)	53
Mitochondrial inner membrane pr...(PF09731)	119
DiGeorge syndrome critical regi...(PF07324)	23
Protein of unknown function (DU...(PF09539)	27
Protein of unknown function, DU...(PF04678)	76
Organic solute transport protei...(PF10188)	98
PXA domain(PF02194)	53
Protein of unknown function (DU...(PF11317)	58
Glutamine rich N terminal domai...(PF12203)	16
Lysosomal transcription factor,...(PF15065)	12
Coronavirus S2 glycoprotein(PF01601)	8
Domain of unknown function (DUF...(PF14233)	65
Chitin synthase III catalytic s...(PF12271)	104
Protein of unknown function (DU...(PF13265)	22
U11-48K-like CHHC zinc finger(PF05253)	31
Protein of unknown function (DU...(PF07173)	115
Aerolysin toxin(PF01117)	37
Complex1_LYR-like(PF13232)	16
Chitinase C(PF06483)	80
delta endotoxin(PF00555)	5
Survival motor neuron protein (...(PF06003)	64
VEFS-Box of polycomb protein(PF09733)	31
DIL domain(PF01843)	61
TerB-N(PF13208)	688
Eukaryotic protein of unknown f...(PF05705)	68
Uncharacterized protein conserv...(PF09909)	27
Protein of unknown function (DU...(PF13388)	8
RNA polymerase II transcription...(PF09816)	23
Protein of unknown function (DU...(PF11059)	29
