pfam	count
NA binding activity-knot of a ...(PF11717)	275
D123(PF07065)	245
Cystatin domain(PF00031)	266
BP-interacting protein N-termi...(PF15517)	43
ncharacterized conserved prote...(PF10226)	33
acteriophage lambda minor tail...(PF06894)	53
GldH lipoprotein(PF14109)	1148
nhibitor of growth proteins N-...(PF12998)	94
Floricaula / Leafy protein(PF01698)	47
Phytochrome region(PF00360)	5915
rotein of unknown function (DU...(PF11784)	335
rotein of unknown function (DU...(PF11339)	12501
psiF repeat(PF07769)	1301
rotein of unknown function (DU...(PF06744)	1800
PB1 domain(PF00564)	217
Fcf2 pre-rRNA processing(PF08698)	73
rotein of unknown function (DU...(PF12594)	513
rotein of unknown function (DU...(PF07893)	38
omain of unknown function (DUF...(PF13829)	132
omain of unknown function (DUF...(PF13777)	538
rotein of unknown function (DU...(PF07000)	92
urface lipoprotein of Spirocha...(PF12103)	114
kp1 family, tetramerisation do...(PF03931)	302
omain of unknown function (DUF...(PF08967)	308
rotein of unknown function (DU...(PF11158)	13274
ranslocon-associated protein, ...(PF07074)	65
icrosomal signal peptidase 25 ...(PF06703)	70
Divergent 4Fe-4S mono-cluster(PF06902)	2939
Regulated-SNARE-like domain(PF13774)	199
xocyst complex subunit Sec15-l...(PF04091)	81
olate-sensitive fragile site p...(PF09725)	96
Coatomer epsilon subunit(PF04733)	160
biquitin carboxyl-terminal hyd...(PF13423)	216
redicted methyltransferase reg...(PF10119)	353
-terminal region of Chorein, a...(PF12624)	179
ister chromatid cohesion C-ter...(PF12830)	68
rotein of unknown function (DU...(PF12553)	1598
Mo25-like(PF08569)	323
rotein of unknown function (DU...(PF07774)	128
omain of Kin17 curved DNA-bind...(PF10357)	170
hosphorylated CTD interacting ...(PF12237)	156
PqqA family(PF08042)	3272
rotein of unknown function (DU...(PF11281)	1862
ype IV conjugative transfer sy...(PF09676)	11667
RSP domain C terminus to PRTas...(PF12500)	774
rotein of unknown function (DU...(PF07787)	172
Pecanex protein (C-terminus)(PF05041)	149
InsA N-terminal domain(PF03811)	1247
CP0-binding domain of Ubiquiti...(PF12436)	145
pre-RNA processing PIH1/Nop17(PF08190)	227
Utp14 protein(PF04615)	278
Muconolactone delta-isomerase(PF02426)	3343
Clathrin propeller repeat(PF01394)	354
Ribosomal L29e protein family(PF01779)	151
omain of unknown function (DUF...(PF14297)	171
Paraflagellar rod protein(PF05149)	221
SMI1-KNR4 cell-wall(PF14567)	136
YIF1(PF03878)	242
Methyltransferase domain(PF13708)	2053
rotein of unknown function (DU...(PF12537)	53
rotein of unknown function (DU...(PF10753)	23
Cohesin loading factor(PF10345)	131
Beta-glucosidase (SUN family)(PF03856)	289
ukaryotic rRNA processing prot...(PF05890)	411
rotein of unknown function (DU...(PF12101)	16435
oly(ADP-ribose) polymerase, re...(PF02877)	290
Mannitol repressor(PF05068)	175
acterial inner membrane protei...(PF10688)	21719
Plant transposon protein(PF04827)	169
SRP40, C-terminal domain(PF05022)	96
eucine rich repeat N-terminal ...(PF01462)	107
nare region anchored in the ve...(PF12352)	138
rotein of unknown function (DU...(PF11444)	15429
omain of unknown function (DUF...(PF13021)	112
yb/SANT-like DNA-binding domai...(PF13837)	62
ouble stranded RNA binding pro...(PF09738)	195
aired amphipathic helix repeat...(PF02671)	174
alonate/sodium symporter MadM ...(PF03818)	1193
omain of unknown function (DUF...(PF08922)	2843
ype II restriction enzyme MunI...(PF11407)	202
TAFII28-like protein conserved...(PF04719)	114
resenilin enhancer-2 subunit o...(PF10251)	36
acterial Transmembrane Pair fa...(PF05232)	9939
NA polymerase II-binding domai...(PF04818)	96
Ribbon-helix-helix domain(PF12651)	180
omain of unknown function (DUF...(PF12167)	10573
Eukaryotic porin(PF01459)	451
lavivirus glycoprotein, immuno...(PF02832)	47
0S ribosomal protein L4 C-term...(PF14374)	138
H-type lectin domain(PF09458)	5475
LIM-domain binding protein(PF01803)	109
omain of unknown function (DUF...(PF13761)	386
rotein of unknown function (DU...(PF05664)	34
eta-amyloid precursor protein ...(PF10515)	31
omain of unknown function (DUF...(PF14094)	65
Dynactin p62 family(PF05502)	111
itrate lyase ligase C-terminal...(PF08218)	333
PIGA (GPI anchor biosynthesis)(PF08288)	164
MED7 protein(PF05983)	98
rotein of unknown function (DU...(PF07077)	2432
SOX transcription factor(PF12336)	41
rotein of unknown function (DU...(PF05908)	1012
Immunoglobulin C1-set domain(PF07654)	279
ubulin folding cofactor D C te...(PF12612)	58
hage portal protein, SPP1 Gp6-...(PF05133)	772
ukaryotic translation initiati...(PF12353)	58
pecifically androgen-regulated...(PF15385)	48
omain of unknown function (DUF...(PF14262)	674
eplication factor-A C terminal...(PF08646)	443
omain of unknown function (DUF...(PF04063)	87
omain of unknown function (DUF...(PF06102)	205
-acetylglucosaminyltransferase...(PF05060)	123
Proteasome stabiliser(PF13001)	78
AccI restriction endonuclease(PF09545)	615
Trefoil (P-type) domain(PF00088)	169
ignal transduction histidine k...(PF12282)	545
Pertactin(PF03212)	4370
rowth hormone receptor binding...(PF12772)	95
Fip1 motif(PF05182)	93
Ycf4(PF02392)	317
Restriction endonuclease BsobI(PF09194)	220
Barstar (barnase inhibitor)(PF01337)	2373
rotein of unknown function (DU...(PF14065)	248
DOR family(PF14839)	36
Uricase(PF01014)	586
Rer1 family(PF03248)	295
elomere stability and silencin...(PF13019)	99
rotein of unknown function (DU...(PF07082)	413
rotein of unknown function (DU...(PF06544)	200
rotein involved in formate deh...(PF04216)	1076
utative bacterial virulence fa...(PF10139)	554
MmoB/DmpM family (PF02406)	5316
ED-like protein N-terminal reg...(PF07808)	126
ncharacterized protein conserv...(PF09910)	220
rotein of unknown function (DU...(PF06295)	7081
Ankyrin repeats (many copies)(PF13637)	371
rotein of unknown function (DU...(PF11398)	5558
re-mRNA processing factor 4 (P...(PF08799)	62
egionella pneumophila major ou...(PF05150)	27
inc finger of C3HC4-type, RING...(PF15227)	316
Syntaxin 6, N-terminal(PF09177)	46
DNA primase DnaG DnaB-binding (PF08278)	4260
ibosome biogenesis protein Nop...(PF09420)	97
Zinc-finger (CX5CX6HX5H) motif(PF10283)	53
lycosyl-transferase for dystro...(PF13896)	537
wf18 pre-mRNA splicing factor ...(PF08315)	133
KaiB domain(PF07689)	320
ncharacterised protein family ...(PF10571)	50
rotein phosphatase inhibitor  ...(PF07491)	140
RP2/3 complex ARPC3 (21 kDa) s...(PF04062)	212
eminivirus Rep catalytic domai...(PF00799)	287
3-containing 90S pre-ribosomal...(PF14617)	32
GCM motif protein(PF03615)	68
rotein of unknown function (DU...(PF11679)	14756
PHF5-like protein(PF03660)	381
oly A polymerase regulatory su...(PF01358)	253
CD20-like family(PF04103)	96
TMPIT-like protein(PF07851)	106
Ribosomal L27e protein family(PF01777)	190
Histidine carboxylase PI chain(PF02329)	112
omain of unknown function (DUF...(PF14478)	63
Costars(PF14705)	78
TAP-like protein(PF08386)	238
NA replication terminus site-b...(PF05472)	2561
rotein of unknown function (DU...(PF12358)	821
ransducer of regulated CREB ac...(PF12885)	43
omain of unknown function (DUF...(PF13959)	351
Hamartin protein(PF04388)	94
rotein of unknown function, DU...(PF03385)	381
tRNA pseudouridine synthase C(PF04287)	4959
Syd protein (SUKH-2)(PF07348)	8154
NA replication and checkpoint ...(PF11719)	183
on channel regulatory protein ...(PF05978)	267
rotein of unknown function (DU...(PF11225)	847
rotein of unknown function (DU...(PF10927)	247
Cellulose binding domain(PF00942)	141
rotein of unknown function (DU...(PF11286)	5879
lycosyl hydrolase family 65, C...(PF03633)	237
ransient receptor ion channel ...(PF08344)	94
GPCR-chaperone(PF11904)	127
Transmembrane adaptor Erv26(PF04148)	75
ADH dehydrogenase subunit 4L (...(PF06235)	7
rotein of unknown function (DU...(PF12294)	617
Sperm tail(PF14772)	110
Autophagy protein Apg5 (PF04106)	85
myotrophic lateral sclerosis 2...(PF15299)	30
lycosyl hydrolase family 67 N-...(PF03648)	324
E2 binding domain(PF08825)	32
omain of unknown function (DUF...(PF11864)	68
omain of unknown function (DUF...(PF13830)	57
eoC like transcriptional regul...(PF09012)	185
YadA-like C-terminal region(PF03895)	3231
rotein of unknown function (DU...(PF11212)	522
YL1 nuclear protein(PF05764)	133
PS-10 peptidase S37(PF05576)	346
FF domain(PF01846)	338
Hepcidin(PF06446)	38
NA repair metallo-beta-lactama...(PF07522)	311
Conserved protein (DUF2356)(PF10189)	89
epeat of Unknown Function (DUF...(PF03988)	7431
lass I Histocompatibility anti...(PF00129)	448
redicted membrane protein (DUF...(PF09767)	215
ropionate catabolism activator...(PF06506)	6963
onomethylamine methyltransfera...(PF05369)	114
Putative Phosphatase(PF06888)	285
on transport protein N-termina...(PF08412)	71
Dehydratase medium subunit(PF02288)	273
IF-1 binding protein C termina...(PF12309)	60
leavage inducing molecular cha...(PF14901)	18
NPH3 family(PF03000)	120
rotein of unknown function (DU...(PF07869)	2106
TraE protein(PF05309)	9754
Torsin(PF06309)	76
omain of unknown function (DUF...(PF13032)	45
Myosin tail(PF06017)	244
Complex 1 protein (LYR family)(PF05347)	204
-layer like family, C-terminal...(PF05124)	2029
Doublecortin(PF03607)	43
ncharacterized conserved prote...(PF09804)	107
rotein of unknown function (DU...(PF13149)	310
pu10I restriction endonuclease...(PF09549)	396
rotein of unknown function (DU...(PF07237)	6122
Bacterial EndoU nuclease(PF14436)	74
CNQ voltage-gated potassium ch...(PF03520)	88
NA polymerase III subunits tau...(PF12168)	58
olute carrier (proton/amino ac...(PF14738)	120
naphase-promoting complex subu...(PF12861)	116
ranscription initiation factor...(PF03847)	38
ncharacterized conserved prote...(PF09755)	95
AGLIDADG DNA endonuclease fami...(PF03161)	153
omain of unknown function (DUF...(PF08929)	44
rotein of unknown function (DU...(PF10979)	654
R-Golgi trafficking TRAPP I co...(PF12739)	163
ED-like protein C-terminal reg...(PF07807)	37
-hydroxycarboxylate transporte...(PF03390)	6863
omain of unknown function (DUF...(PF13901)	110
Transmembrane protein(PF09726)	118
YARHG domain(PF13308)	367
nterobacterial Ail/Lom protein...(PF06316)	129
ncharacterised conserved prote...(PF10230)	65
Sybindin-like family (PF04099)	560
picornavirus capsid protein(PF00073)	242
I/LWEQ domain(PF01608)	123
Integrator complex subunit 2(PF14750)	143
Sec23/Sec24 zinc finger(PF04810)	165
rotein of unknown function (DU...(PF05667)	108
Ribose-5-phosphate isomerase (PF12408)	2459
ysteine-rich TM module stress ...(PF12734)	29
rotein of unknown function (DU...(PF04239)	2722
rotein of unknown function (DU...(PF07845)	399
omain of unknown function (DUF...(PF11865)	100
alt stress response/antifungal...(PF01657)	219
pioid growth factor receptor (...(PF04664)	1504
Curlin associated repeat(PF07012)	285
rotein of unknown function (DU...(PF11198)	13143
MIF4G like(PF09090)	98
eriplasmic nitrate reductase p...(PF06796)	808
Aph-1 protein(PF06105)	78
HIT zinc finger(PF04438)	150
P63C domain(PF10546)	2019
ncharacterized conserved prote...(PF09941)	106
omain of unknown function (DUF...(PF12654)	353
rotein of unknown function (DU...(PF09660)	143
SAND domain(PF01342)	71
rotein of unknown function (DU...(PF11813)	2268
AM domain (Sterile alpha motif...(PF07647)	783
Kinase binding protein CGI-121(PF08617)	921
rotein of unknown function (DU...(PF13196)	598
rigin recognition complex (ORC...(PF14630)	103
COX Aromatic Rich Motif(PF06481)	5794
Vaculolar membrane protein (PF12400)	95
FANCI helical domain 2(PF14680)	61
yclin-dependent kinase regulat...(PF01111)	312
rotein of unknown function (DU...(PF11843)	7353
lant protein of unknown functi...(PF06101)	280
ADH pyrophosphatase-like rudim...(PF09296)	1676
hyrotropin-releasing hormone (...(PF05438)	96
lagellar transcriptional activ...(PF05247)	8925
 nuclease of the HNH/ENDO VII ...(PF14414)	69
rotein of unknown function (DU...(PF11205)	11249
oatomer beta C-terminal region...(PF07718)	220
PcfJ-like protein(PF14284)	364
nositol 1,4,5-trisphosphate/ry...(PF08709)	182
rotein of unknown function (DU...(PF07933)	143
yclic phosphodiesterase-like p...(PF07823)	395
omain of unknown function (DUF...(PF04037)	192
lycosyl hydrolase family 67 mi...(PF07488)	1192
N-terminal CTNNB1 binding(PF08347)	40
rotein of unknown function (DU...(PF07847)	74
even in absentia protein famil...(PF03145)	115
redicted AdoMet-dependent meth...(PF07757)	140
omain of unknown function (DUF...(PF12200)	368
rotein of unknown function (DU...(PF11666)	15033
rotein of unknown function (DU...(PF12141)	86
rotein of unknown function (DU...(PF10999)	367
rotein of unknown function (DU...(PF10869)	590
rotein of unknown function (DU...(PF04190)	79
Glucodextranase, domain N(PF09137)	2373
rotein of unknown function (DU...(PF10993)	2198
omain of unknown function (DUF...(PF11896)	599
Alpha/beta hydrolase(PF06259)	492
omain of unknown function (DUF...(PF08893)	13618
Strabismus protein(PF06638)	194
rotein of unknown function (DU...(PF11103)	71
doMet dependent proline di-met...(PF05891)	242
GldM N-terminal domain(PF12081)	839
rotein of unknown function (DU...(PF11062)	7451
rotein of unknown function (DU...(PF11266)	451
Restriction endonuclease NotI(PF12183)	598
rotein of unknown function (DU...(PF11319)	1913
omain of unknown function (DUF...(PF09362)	636
NA polymerase (viral) N-termin...(PF00242)	624
c-SKI Smad4 binding domain(PF08782)	90
ell wall-active antibiotics re...(PF09922)	1000
rotein of unknown function (DU...(PF07816)	82
rotein of unknown function (DU...(PF12532)	641
ranscription factor/nuclear ex...(PF11262)	124
ate embryogenesis abundant pro...(PF02987)	131
rotein N-terminal asparagine a...(PF14736)	26
ytochrome oxidase c subunit VI...(PF02297)	52
Putative phage integrase(PF13009)	1640
tRNase Z endonuclease(PF13691)	30
-terminal conserved domain of ...(PF14050)	96
NUC173 domain(PF08161)	128
CHASE4 domain(PF05228)	327
RWD domain(PF05773)	230
rotein of unknown function DUF...(PF10946)	158
FTH domain(PF01827)	99
acterial ABC transporter prote...(PF05975)	84
dr279p protein family (RNase H...(PF09468)	171
oie gras liver health family 1...(PF11817)	153
Cdc37 C terminal domain(PF08564)	112
NA fragmentation factor 40 kDa...(PF09230)	25
TFIIH C1-like domain(PF07975)	82
omain of unknown function (DUF...(PF14956)	49
ibosomal RNA methyltransferase...(PF07091)	120
rotein of unknown function (DU...(PF11061)	220
ranscription factor TFIID comp...(PF10406)	56
rotocatechuate 3,4-dioxygenase...(PF12391)	1116
TRC8 N-terminal domain(PF13705)	95
itrogen fixation protein of un...(PF07862)	211
omain of unknown function (DUF...(PF13228)	274
Pep3/Vps18/deep orange family(PF05131)	72
biquitin-activating enzyme e1 ...(PF09358)	169
DM DNA binding domain(PF00751)	65
NifQ(PF04891)	3059
omain of unknown function (DUF...(PF13300)	23
ine Cysteines Domain of family...(PF07562)	116
ob(I)alamin adenosyltransferas...(PF12557)	1447
ediator complex subunit 13 N-t...(PF11597)	61
rotein of unknown function (DU...(PF11769)	164
euronal helix-loop-helix trans...(PF12533)	82
Phage shock protein B(PF06667)	6092
Dedicator of cytokinesis(PF06920)	204
Tissue factor(PF01108)	91
redicted membrane protein (DUF...(PF09980)	3418
Hypothetical protein (DUF2513)(PF10711)	375
rotein of unknown function (DU...(PF07673)	315
rotein of unknown function (DU...(PF10989)	184
ELMO/CED-12 family(PF04727)	230
acterial protein of unknown fu...(PF06081)	362
ensory domain found in DIguany...(PF10069)	17
ncharacterised conserved prote...(PF10103)	1981
itochondrial 18 KDa protein (M...(PF10558)	192
Peptidase family C50(PF03568)	209
Myotubularin protein (PF12335)	70
Putative toxin 43(PF15604)	20
Flagellar protein FlhE(PF06366)	1720
rotein of unknown function (DU...(PF12463)	70
Nitrogen permease regulator 2(PF06218)	294
rotein of unknown function (DU...(PF11375)	162
ouch receptor neuron protein M...(PF05301)	126
rotein of unknown function (DU...(PF12587)	754
omain of unknown function (DUF...(PF11935)	55
Rft protein(PF04506)	190
alcium binding and coiled-coil...(PF07888)	53
Transmembrane proteins 14C(PF03647)	185
oiled-coil domain-containing g...(PF15482)	6
SpaB C-terminal domain(PF14028)	168
rotein of unknown function (DU...(PF08012)	192
Laminin B (Domain IV)(PF00052)	100
TAT protein, DNA binding domai...(PF02864)	88
CAMP factor (Cfa)(PF07373)	819
rotein of unknown function (DU...(PF07092)	41
PITH domain(PF06201)	599
omain of unknown function (DUF...(PF14125)	877
ethyl-coenzyme M reductase alp...(PF02745)	2161
hotosystem II reaction centre ...(PF02468)	95
UPF0489 domain(PF12640)	416
LAGLIDADG endonuclease(PF00961)	1754
Recombination protein U(PF03838)	211
PapC C-terminal domain(PF13953)	4775
redicted membrane protein (DUF...(PF09879)	600
ransactivating regulatory prot...(PF00539)	37
ukaryotic protein of unknown f...(PF09404)	23
Zona pellucida-like domain(PF00100)	451
op53 (60S ribosomal biogenesis...(PF07767)	132
ingers domain of DNA polymeras...(PF10391)	169
Calcium binding(PF11535)	3753
omain of Unknown Function (DUF...(PF08925)	268
SPOC domain(PF07744)	48
Kelch motif(PF13854)	282
Folate receptor family(PF03024)	63
Jun-like transcription factor(PF03957)	42
rterivirus GL envelope glycopr...(PF00951)	32
rotein of unknown function (DU...(PF07336)	500
acterial protein of unknown fu...(PF06163)	242
rotein of unknown function (DU...(PF11267)	235
CHORD (PF04968)	163
HEC/Ndc80p family(PF03801)	74
Homeo-prospero domain(PF05044)	47
SinI restriction endonuclease(PF09570)	106
echanosensitive ion channel po...(PF12795)	1060
imK-like ATPgrasp N-terminal d...(PF14401)	9037
ACT complex subunit (SPT16/CDC...(PF08644)	132
Hint module(PF01079)	131
Caleosin related protein(PF05042)	151
RteC protein(PF09357)	2651
Prp18 domain(PF02840)	184
rotein of unknown function (DU...(PF13267)	372
ibosomal RNA-processing protei...(PF12923)	74
Lyase, catalytic(PF09093)	120
PAS fold(PF08446)	4859
GoLoco motif(PF02188)	40
-terminus of kinetochore NMS c...(PF15402)	188
naphase promoting complex subu...(PF04049)	142
ncharacterised protein family ...(PF03661)	175
ranscriptional repressor TCF25...(PF04910)	151
rotein of unknown function (DU...(PF10340)	234
tage V sporulation protein AD ...(PF07451)	181
Dip2/Utp12 Family(PF04003)	106
Putative vacuolating cytotoxin(PF03077)	19
utative ATPase subunit of term...(PF06056)	1796
HO protein GDP dissociation in...(PF02115)	176
ncharacterized protein conserv...(PF10106)	6987
rotein of unknown function (DU...(PF06650)	183
Beta-galactosidase, domain 2(PF10435)	75
tress-induced bacterial acidop...(PF10685)	309
ncharacterised conserved prote...(PF09758)	188
Surface antigen(PF01617)	103
Integrin alpha(PF08441)	184
ediator of CRAC channel activi...(PF07856)	62
Est1 DNA/RNA binding domain(PF10373)	166
eversibly glycosylated polypep...(PF03214)	302
ual-action HEIGH metallo-pepti...(PF12388)	2202
rotein of unknown function (DU...(PF13163)	400
rotein of unknown function (DU...(PF06685)	42
omain of unknown function (DUF...(PF11776)	3652
rotein of unknown function (DU...(PF11780)	2001
rotein of unknown function (DU...(PF09661)	60
terile alpha motif (SAM)/Point...(PF02198)	51
plicing factor, Prp19-binding ...(PF06991)	187
ranscription initiation factor...(PF02269)	61
Nonribosomal peptide synthase(PF08415)	1623
GWT1(PF06423)	69
LAG1, DNA binding(PF09271)	53
ncharacterised protein family,...(PF08568)	51
rotein of unknown function (DU...(PF03478)	53
omain of unknown function (DUF...(PF08699)	48
-terminal region of Pasteurell...(PF11647)	16
arvovirus non-structural prote...(PF01057)	58
lycosyltransferase like family...(PF13712)	136
SBP domain(PF03110)	34
Arv1-like family (PF04161)	109
rotein of unknown function (DU...(PF08333)	8352
rotein of unknown function (DU...(PF06166)	8370
omain of unknown function, B. ...(PF12987)	124
rotein of unknown function N-t...(PF11796)	41
ENTH domain(PF01417)	301
omain of unknown function (DUF...(PF13224)	815
ntenna complex alpha/beta subu...(PF00556)	63
NOP5NT (NUC127) domain(PF08156)	138
ethyl-coenzyme M reductase bet...(PF02241)	2024
AF-4 proto-oncoprotein(PF05110)	116
NV polyprotein (coat polyprote...(PF00429)	1013
FLYWCH zinc finger domain(PF04500)	145
ATA-binding related factor (TR...(PF08612)	34
KH domain(PF13014)	62
omain of unknown function (DUF...(PF13349)	99
N terminus of Notch ligand(PF07657)	13
au and MAP protein, tubulin-bi...(PF00418)	138
rabinofuranosyltransferase N t...(PF12250)	48
Death domain(PF00531)	331
ncharacterized conserved prote...(PF10220)	107
DNA replication regulator SLD3(PF08639)	201
Dual oxidase maturation factor(PF10204)	65
oatomer beta subunit appendage...(PF14806)	276
Pellino(PF04710)	106
RP1 splicing factor, N-termina...(PF06424)	132
igated ion channel L-glutamate...(PF10613)	85
rotein of unknown function (DU...(PF06799)	110
egulatory subunit of type II P...(PF02197)	66
Ribosomal protein L36e(PF01158)	230
embrane-bound lysozyme-inhibit...(PF09864)	2645
EDS: MEthanogen/methylotroph, ...(PF14417)	141
echanosensitive ion channel in...(PF12794)	5315
BURP domain(PF03181)	26
hosphonate metabolism protein ...(PF06754)	2881
rotein of unknown function (DU...(PF11371)	234
phingolipid Delta4-desaturase ...(PF08557)	104
BP / BPI / CETP family, N-term...(PF01273)	77
Autoinducer synthetase(PF00765)	2280
yR and IP3R Homology associate...(PF08454)	292
PTHB1 C-terminus(PF14728)	121
Kinesin protein 1B(PF12423)	76
ymplekin tight junction protei...(PF12295)	86
Trypsin and protease inhibitor(PF00197)	52
inge domain of cleavage stimul...(PF14327)	57
PIG-P(PF08510)	79
-bromo-4-chloroindolyl phospha...(PF10112)	318
ippee zinc-binding/DNA-binding...(PF03226)	269
lutaredoxin 2, C terminal doma...(PF04399)	62
tp21 specific WD40 associated ...(PF04192)	410
omain of unknown function (DUF...(PF11847)	1726
ranscription initiation factor...(PF03540)	39
acteroidetes-Associated Carboh...(PF13004)	290
erpesviridae UL52/UL70 DNA pri...(PF03121)	75
epatitis C virus non-structura...(PF01538)	110
rotein of unknown function (DU...(PF06226)	471
Glycosyl hydrolase family 66(PF13199)	235
Poxvirus D5 protein-like(PF03288)	66
omain of unknown function DUF1...(PF01995)	1498
cetyltransferase (GNAT) domain...(PF12568)	552
ED6 mediator sub complex compo...(PF04934)	80
Mlo family(PF03094)	101
28 kDa A-kinase anchor (PF14469)	21
ag-polypeptide of LTR copia-ty...(PF14227)	28
ab3 GTPase-activating protein ...(PF13890)	215
utative sugar diacid recogniti...(PF05651)	7132
re-mRNA 3'-end-processing endo...(PF11718)	118
Inositol hexakisphosphate(PF14566)	95
Plastocyanin-like domain(PF02298)	63
rotein of unknown function (DU...(PF11833)	194
omain of unknown function (DUF...(PF14339)	4801
rotein of unknown function (DU...(PF12600)	465
rotein of unknown function (DU...(PF12130)	71
omain of unknown function (DUF...(PF08855)	230
apamycin-insensitive companion...(PF14664)	81
ARID/BRIGHT DNA binding domain(PF01388)	224
ononegavirales RNA dependent R...(PF00946)	58
omain of unknown function (DUF...(PF11858)	225
tress-activated map kinase int...(PF05422)	199
jmjN domain(PF02375)	128
HutD(PF05962)	3902
eterokaryon incompatibility pr...(PF07217)	220
CAMSAP CH domain(PF11971)	40
omain of unknown function (DUF...(PF14113)	302
GvpD gas vesicle protein(PF07088)	35
ytochrome c oxidase subunit IV...(PF02936)	93
Stf0 sulphotransferase(PF09037)	442
MIF4G like(PF09088)	96
Pheromone A receptor(PF02076)	34
on-repetitive/WGA-negative nuc...(PF03177)	213
istone RNA hairpin-binding pro...(PF15247)	41
NA polymerase I-specific trans...(PF11781)	20
PROCT (NUC072) domain(PF08084)	267
rotein of unknown function (DU...(PF10038)	2279
rotein of unknown function (DU...(PF10300)	247
rotein of unknown function (DU...(PF06159)	137
rchaeal Peptidase A24 C-termin...(PF06847)	132
TP-utilising chromatin assembl...(PF10537)	49
amily of unknown function (DUF...(PF04282)	231
egulator of Vps4 activity in t...(PF03398)	209
Pleckstrin homology domain(PF15410)	216
rotein of unknown function (DU...(PF10446)	174
rotein of unknown function (DU...(PF10337)	50
antavirus nucleocapsid protein...(PF00846)	460
rotein with unknown function (...(PF04320)	4133
rotein of unknown function (DU...(PF11863)	287
GRIM-19 protein(PF06212)	59
NGP1NT (NUC091) domain(PF08153)	239
ranscription initiation factor...(PF02291)	96
rotein of unknown function (DU...(PF10708)	61
acterial protein of unknown fu...(PF05949)	576
Stathmin family(PF00836)	55
etrahydromethanopterin S-methy...(PF04211)	1265
rotein of unknown function (DU...(PF06153)	398
Sprouty protein (Spry)(PF05210)	65
rotein of unknown function (DU...(PF10908)	119
ncharacterized conserved prote...(PF10222)	76
omain of unknown function DUF2...(PF01629)	147
olysaccharide lyase family 8, ...(PF08124)	465
FU (PLAA family ubiquitin bind...(PF09070)	94
Guanylylate cyclase(PF09778)	30
gf11 (transcriptional regulati...(PF08209)	25
FAM181(PF15238)	71
rotein of unknown function (DU...(PF07466)	981
omain of unknown function (DUF...(PF14132)	75
uclear fragile X mental retard...(PF15293)	203
XK-related protein(PF09815)	580
re-mRNA splicing factor compon...(PF11831)	206
amily of unknown function (DUF...(PF04819)	56
acuolar import and degradation...(PF09783)	104
omain of unknown function (DUF...(PF12031)	59
omain of unknown function (DUF...(PF14388)	418
rotein of unknown function (DU...(PF11302)	140
urfeit locus protein 5 subunit...(PF06179)	82
alcium-activated chloride chan...(PF08434)	72
porulation protein YtfJ (Spore...(PF09579)	267
rotein of unknown function (DU...(PF11859)	17560
omain of unknown function (DUF...(PF13628)	661
SKIP/SNW domain(PF02731)	316
ribonuclease(PF00545)	2113
omain of Unknown Function (DUF...(PF06012)	143
rotein of unknown function (DU...(PF06186)	153
ytochrome c oxidase assembly p...(PF10203)	38
SGT1 protein(PF07093)	244
ipopolysaccharide core biosynt...(PF06176)	365
Peroxin 13, N-terminal region(PF04088)	75
Peptidase inhibitor I78 family(PF11720)	347
rotein of unknown function (DU...(PF11367)	2423
lant protein of unknown functi...(PF04842)	13
IMP-specific 5'-nucleotidase(PF06437)	138
 terminus of Rad21 / Rec8 like...(PF04825)	223
COP9 signalosome, subunit CSN8(PF10075)	110
-actin capping protein alpha s...(PF01267)	190
rotein of unknown function (DU...(PF11014)	393
omain of unknown function (DUF...(PF09186)	3093
FUN14 family(PF04930)	116
Nicastrin(PF05450)	29
YfaZ precursor(PF07437)	961
ntegral peroxisomal membrane p...(PF06398)	311
rotein of unknown function (DU...(PF11154)	189
CP family transcription factor...(PF03634)	235
Putative transmembrane protein(PF10271)	66
rotein of unknown function (DU...(PF11659)	906
ncharacterized protein conserv...(PF09888)	327
oly(hydroxyalcanoate) granule ...(PF05597)	8050
Calmodulin-binding(PF13864)	56
nter-alpha-trypsin inhibitor h...(PF06668)	42
omain of unknown function (DUF...(PF12965)	369
,3-beta-glucan synthase subuni...(PF14288)	68
Complex1_LYR-like(PF13233)	59
rotein of unknown function (DU...(PF12864)	1097
Prp19/Pso4-like(PF08606)	208
ATG C terminal domain(PF09333)	115
omain found in Dishevelled, Eg...(PF00610)	214
TnsA endonuclease C terminal(PF08721)	1321
L-fucokinase(PF07959)	295
SEFIR domain(PF08357)	341
ATA-type transcription activat...(PF05349)	62
Phospholipase A2(PF05826)	117
onserved region of Rad21 / Rec...(PF04824)	31
Heavy-metal resistance(PF13801)	3996
rotein of unknown function (DU...(PF10997)	212
ensors of blue-light using FAD...(PF04940)	7322
esicle coat trafficking protei...(PF12932)	61
iliary rootlet component, cent...(PF15035)	251
hemotaxis signal transduction ...(PF04283)	56
oiled coil protein 74, C termi...(PF14917)	19
re11 DNA-binding presumed doma...(PF04152)	78
rotein of unknown function (DU...(PF11660)	5507
rotein of unknown function (DU...(PF12263)	224
omain of Unknown Function (DUF...(PF06292)	87
nositol-pentakisphosphate 2-ki...(PF06090)	81
FRG1-like family(PF06229)	97
FlxA-like protein(PF14282)	49
rotein of unknown function (DU...(PF10239)	86
ingle-stranded DNA binding pro...(PF04503)	58
rotein of unknown function (DU...(PF12095)	86
Treslin N-terminus(PF15292)	30
Vasohibin(PF14822)	90
lass II histocompatibility ant...(PF00969)	115
Microtubule associated(PF07989)	41
