pfam	count
Protein of unknown function (DU...(PF11286)	23
NUMOD4 motif(PF07463)	23
Acyl-coenzyme A oxidase N-termi...(PF14749)	23
MyTH4 domain(PF00784)	23
Predicted integral membrane pro...(PF10028)	23
Intracellular multiplication an...(PF06761)	23
PDDEXK-like domain of unknown f...(PF12684)	23
Transglutaminase-like domain(PF04473)	23
Restriction endonuclease EcoRI(PF02963)	23
Protein of unknown function (DU...(PF06170)	23
Phorbol esters/diacylglycerol b...(PF00130)	23
A distinct subfamily of CDD/CDA...(PF14421)	23
Chalcone-flavanone isomerase(PF02431)	23
Bacterial protein of unknown fu...(PF06107)	23
Pili and flagellar-assembly cha...(PF00345)	23
Biotin-protein ligase, N termin...(PF09825)	23
Domain of unknown function (DUF...(PF14362)	23
Protein of unknown function (DU...(PF04391)	23
Domain of unknown function (DUF...(PF02720)	23
RNA repair, ligase-Pnkp-associa...(PF12623)	23
Yippee zinc-binding/DNA-binding...(PF03226)	22
TLC domain(PF03798)	22
Multidrug resistance efflux tra...(PF13536)	22
Protein of unknown function (Po...(PF09697)	22
MSP (Major sperm protein) domai...(PF00635)	22
Protein of unknown function (DU...(PF11887)	22
Type II secretion system (T2SS)...(PF11612)	22
Bacterial transglutaminase-like...(PF08379)	22
Bacteriophage replication prote...(PF04492)	22
Ribosomal L18ae/LX protein doma...(PF01775)	22
Cwf15/Cwc15 cell cycle control ...(PF04889)	22
Magnesium transporter NIPA(PF05653)	22
Predicted nucleotide-binding pr...(PF10137)	22
Manganese containing catalase(PF05067)	22
Deoxyribodipyrimidine photo-lya...(PF04244)	22
Chlamydia polymorphic membrane ...(PF02415)	22
L-fucose isomerase, second N-te...(PF07882)	22
Protein of unknown function (DU...(PF11742)	22
Chloramphenicol phosphotransfer...(PF07931)	22
RNA binding activity-knot of a ...(PF11717)	22
Ku70/Ku80 beta-barrel domain(PF02735)	22
Glycosyl hydrolase family 67 N-...(PF03648)	22
Domain of unknown function (DUF...(PF11929)	22
GTPase-activator protein for Ra...(PF00616)	22
Helix-turn-helix domain(PF13730)	22
Protein of unknown function (DU...(PF08570)	22
Bacterial transcriptional repre...(PF13977)	22
Kelch motif(PF13964)	22
Protein of unknown function (DU...(PF11219)	22
PRD domain(PF00874)	22
Mo25-like(PF08569)	22
Uncharacterised protein family ...(PF03683)	22
MerC mercury resistance protein...(PF03203)	22
Nucleoside transporter(PF01733)	22
Myristoyl-CoA:protein N-myristo...(PF02799)	22
Domain of unknown function (DUF...(PF13448)	22
Prokaryotic lipoprotein-attachm...(PF13627)	22
Eukaryotic rRNA processing prot...(PF05890)	22
Protein of unknown function (DU...(PF07760)	22
Bacterial cellulose synthase su...(PF03170)	22
Phage tail-collar fibre protein...(PF12571)	22
Protein of unknown function (DU...(PF11539)	22
Rap/ran-GAP(PF02145)	21
Uncharacterized protein conserv...(PF10105)	21
Coatomer (COPI) alpha subunit C...(PF06957)	21
Methylamine dehydrogenase heavy...(PF06433)	21
Trefoil (P-type) domain(PF00088)	21
ATP12 chaperone protein(PF07542)	21
Proto-chlorophyllide reductase ...(PF08369)	21
GCN5-related N-acetyl-transfera...(PF14542)	21
GGGtGRT protein(PF14057)	21
MbtH-like protein(PF03621)	21
Ribosomal protein L34e(PF01199)	21
ELMO/CED-12 family(PF04727)	21
Protein of unknown function (FY...(PF09538)	21
TupA-like ATPgrasp(PF14305)	21
Domain of unknown function (DUF...(PF13689)	21
Protein of unknown function (DU...(PF11859)	21
VirB8 protein(PF04335)	21
Retroviral aspartyl protease(PF00077)	21
Inhibitor of Apoptosis domain(PF00653)	21
RAVE protein 1 C terminal(PF12234)	21
Domain of unknown function (DUF...(PF10354)	21
DNA polymerase processivity fac...(PF02916)	21
gag gene protein p17 (matrix pr...(PF00540)	21
5TMR of 5TMR-LYT(PF07694)	21
Domain of unknown function (DUF...(PF14114)	21
Domain of unknown function (DUF...(PF13826)	21
Protein of unknown function (DU...(PF09391)	21
Uncharacterized protein conserv...(PF10084)	21
TIM21(PF08294)	21
AF0941-like(PF14591)	21
Domain of unknown function (DUF...(PF13313)	21
Na+-H+ antiporter family(PF13726)	21
Alpha-N-acetylglucosaminidase (...(PF12972)	21
Protein of unknown function (DU...(PF08856)	21
Dihaem cytochrome c(PF09626)	21
Ribosomal L28e protein family(PF01778)	21
Protein of unknown function (DU...(PF06707)	21
Putative small multi-drug expor...(PF06695)	21
Protein of unknown function (DU...(PF11301)	21
Coatomer beta C-terminal region...(PF07718)	21
OstA-like protein(PF13100)	20
CEO family (DUF1632)(PF07857)	20
Ribosomal L22e protein family(PF01776)	20
Macrophage migration inhibitory...(PF01187)	20
RNA recognition motif of the sp...(PF10598)	20
Protein of unknown function (DU...(PF14026)	20
ARP2/3 complex 20 kDa subunit (...(PF05856)	20
Tim10/DDP family zinc finger(PF02953)	20
PAP2 superfamily(PF14378)	20
Protein of unknown function (DU...(PF12611)	20
Copper type II ascorbate-depend...(PF01082)	20
Phosphoenolpyruvate carboxylase...(PF14010)	20
F-actin capping protein, beta s...(PF01115)	20
HSF-type DNA-binding(PF00447)	20
RNA polymerase Rpb1 C-terminal ...(PF05001)	20
AF2226-like SPOUT RNA Methylase...(PF14419)	20
Methyltransferase small domain ...(PF08468)	20
Adenosine specific kinase(PF04008)	20
Protein of unknown function (DU...(PF11042)	20
Touch receptor neuron protein M...(PF05301)	20
Ubiquitin-fold modifier-conjuga...(PF08694)	20
Clusterin-associated protein-1(PF10234)	20
Domain of unknown function (DUF...(PF13959)	20
Pyoverdine/dityrosine biosynthe...(PF05141)	20
2OG-Fe(II) oxygenase superfamil...(PF13661)	20
K+-transporting ATPase, c chain...(PF02669)	20
FRG domain(PF08867)	20
Archaebacterial flagellin(PF01917)	20
TAZ zinc finger(PF02135)	20
HCaRG protein(PF07258)	20
Gram-negative porin(PF00267)	20
Domain of unknown function (DUF...(PF14329)	20
Ribosomal protein L35Ae(PF01247)	20
Domain of unknown function (DUF...(PF13898)	20
Chondroitinase B(PF14592)	20
Proteasome/cyclosome repeat(PF01851)	20
GDSL/SGNH-like Acyl-Esterase fa...(PF13839)	20
Domain of unknown function (DUF...(PF08908)	20
Guanine nucleotide exchange fac...(PF12783)	20
Protein of unknown function (DU...(PF11399)	20
2TM domain(PF13239)	20
Uncharacterized protein conserv...(PF09921)	20
C2H2-type zinc finger(PF13912)	20
Ethanolamine ammonia-lyase ligh...(PF05985)	20
Kinesin-associated protein (KAP...(PF05804)	20
LITAF-like zinc ribbon domain(PF10601)	20
Protein of unknown function (DU...(PF06133)	20
Bacterial transcriptional activ...(PF03704)	20
Somatomedin B domain(PF01033)	20
CS domain(PF04969)	20
Invasion gene expression up-reg...(PF04247)	20
Destabilase(PF05497)	20
Exocyst complex component Sec10...(PF07393)	20
Glycosyl hydrolase family 67 mi...(PF07488)	19
DIE2/ALG10 family(PF04922)	19
Putative mono-oxygenase ydhR(PF08803)	19
Protein of unknown function (DU...(PF05277)	19
Gag protein p6(PF08705)	19
XFP C-terminal domain(PF09363)	19
Transferrin binding protein-lik...(PF01298)	19
PHD-zinc-finger like domain(PF13832)	19
Cofilin/tropomyosin-type actin-...(PF00241)	19
DNA primase DnaG DnaB-binding (PF08278)	19
Dpy-30 motif(PF05186)	19
Receptor L domain(PF01030)	19
Sporulation protein YtfJ (Spore...(PF09579)	19
DYW family of nucleic acid deam...(PF14432)	19
ASF1 like histone chaperone(PF04729)	19
Cellulose binding domain(PF00553)	19
Invasion associated locus B (Ia...(PF06776)	19
K-box region(PF01486)	19
Ciliary basal body-associated, ...(PF07162)	19
Autophagocytosis associated pro...(PF03987)	19
Peptidase inhibitor I9(PF05922)	19
MIR domain(PF02815)	19
PITH domain(PF06201)	19
Bacteriophage CII protein(PF05269)	19
Zona pellucida-like domain(PF00100)	19
BAR domain(PF03114)	19
Aspartyl protease(PF09668)	19
Protein of unknown function (DU...(PF07869)	19
Divergent 4Fe-4S mono-cluster(PF06902)	19
RNA polymerase I-associated fac...(PF10255)	19
Exportin 1-like protein(PF08389)	19
Glycosyltransferase like family...(PF13712)	19
Suppressor of forked protein (S...(PF05843)	19
Glycosyl hydrolases family 6(PF01341)	19
Uncharacterized protein conserv...(PF10093)	19
LUC7 N_terminus(PF03194)	19
YtxH-like protein(PF12732)	19
PucR C-terminal helix-turn-heli...(PF13556)	19
Protein of unknown function (DU...(PF10980)	19
HEAT repeat(PF02985)	19
Protein of unknown function (DU...(PF12725)	19
Domain of unknown function (DUF...(PF09318)	19
Pex2 / Pex12 amino terminal reg...(PF04757)	18
PTS system sorbose-specific iic...(PF03609)	18
Domain of unknown function (DUF...(PF13559)	18
Biotin-lipoyl like(PF13533)	18
Enterobacterial TraT complement...(PF05818)	18
Gp5 C-terminal repeat (3 copies...(PF06715)	18
Protein of unknown function (DU...(PF07007)	18
Vinculin family(PF01044)	18
Cytokine-induced anti-apoptosis...(PF05093)	18
Immunoglobulin domain(PF13927)	18
Utp11 protein(PF03998)	18
Mitochondrial 18 KDa protein (M...(PF10558)	18
Protein of unknown function (DU...(PF11227)	18
Protein tyrosine phosphatase-li...(PF04387)	18
Phage major capsid protein, P2 ...(PF05125)	18
Protein of unknown function (DU...(PF07120)	18
Rotavirus non structural protei...(PF01452)	18
Phosphatidyl serine synthase(PF03034)	18
Uncharacterized protein conserv...(PF09916)	18
Uncharacterized conserved prote...(PF09924)	18
FATC domain(PF02260)	18
DKNYY family(PF13644)	18
Putative pyruvate format-lyase ...(PF08735)	18
Glycosyl hydrolase family 81 (PF03639)	18
RNA dependent RNA polymerase(PF00680)	18
Arp2/3 complex, 34 kD subunit p...(PF04045)	18
Domain of unknown function (DUF...(PF13863)	18
Bacterial transcriptional repre...(PF13972)	18
beta-acetyl hexosaminidase like...(PF14845)	18
Cation channel sperm-associated...(PF15020)	18
Protein of unknown function (DU...(PF06210)	18
Terpene synthase family, metal ...(PF03936)	18
T-box(PF00907)	18
Dictyostelium (slime mold) repe...(PF00526)	18
Susd and RagB outer membrane li...(PF12741)	18
Mu-like prophage major head sub...(PF10124)	18
Nup133 N terminal like(PF08801)	18
RyR and IP3R Homology associate...(PF08454)	18
SAM domain (Sterile alpha motif...(PF00536)	18
Initiator tRNA phosphoribosyl t...(PF04179)	17
Eukaryotic translation initiati...(PF05091)	17
Utp21 specific WD40 associated ...(PF04192)	17
PaaX-like protein C-terminal do...(PF08223)	17
Domain of unknown function (DUF...(PF14086)	17
Strabismus protein(PF06638)	17
Domain of unknown function (DUF...(PF14899)	17
Protein of unknown function (DU...(PF12359)	17
YT521-B-like domain(PF04146)	17
Domain of unknown function(PF10371)	17
Nucleosome assembly protein (NA...(PF00956)	17
Repeat of unknown function (DUF...(PF06565)	17
Protein of unknown function (DU...(PF14020)	17
PROCT (NUC072) domain(PF08084)	17
Family of unknown function (DUF...(PF04816)	17
Vacuolar sorting protein 9 (VPS...(PF02204)	17
Polysaccharide lyase family 8, ...(PF02278)	17
Cfr10I/Bse634I restriction endo...(PF07832)	17
SUR7/PalI family(PF06687)	17
Protein of unknown function (DU...(PF07059)	17
Protein of unknown function (DU...(PF06626)	17
Microtubule associated protein ...(PF03999)	17
Lipocalin-like domain(PF13648)	17
Protein of unknown function (DU...(PF07673)	17
Helicase_C-like(PF13871)	17
Serpentine type 7TM GPCR chemor...(PF10318)	17
Bacteriophage lambda Kil protei...(PF06301)	17
Protein of unknown function (DU...(PF11157)	17
Plectin/S10 domain(PF03501)	17
YsiA-like protein, C-terminal r...(PF08359)	17
Putative thioesterase (yiiD_Cte...(PF09500)	17
TNFR/NGFR cysteine-rich region(PF00020)	17
p25-alpha (PF05517)	17
Protein of unknown function (DU...(PF10972)	17
Protein of unknown function DUF...(PF10936)	17
Srg family chemoreceptor(PF02118)	17
Protein of unknown function (DU...(PF10982)	17
Gp5 N-terminal OB domain(PF06714)	17
RHS protein(PF03527)	17
NgoFVII restriction endonucleas...(PF09565)	17
Dos2-interacting transcription ...(PF14500)	17
Splicing factor 3B subunit 10 (...(PF07189)	17
Phosphorylated CTD interacting ...(PF12237)	17
PTS system, Lactose/Cellobiose ...(PF02255)	17
Lysophospholipase catalytic dom...(PF01735)	17
Nucleolar protein,Nop52(PF05997)	17
BING4CT (NUC141) domain(PF08149)	17
Host cell surface-exposed lipop...(PF07553)	17
CRISPR-associated protein Cse2 ...(PF09485)	17
ATP synthase protein 8(PF00895)	17
Protein of unknown function DUF...(PF01954)	17
Chagasin family peptidase inhib...(PF09394)	17
ENTH domain(PF01417)	17
Uncharacterized protein conserv...(PF10035)	17
gp58-like protein(PF07902)	17
TGF-beta propeptide(PF00688)	17
Domain of Unknown Function (DUF...(PF03993)	17
CfrBI restriction endonuclease(PF09516)	17
Domain of unknown function (DUF...(PF11880)	17
Protein of unknown function (DU...(PF06557)	17
Putative redox-active protein (...(PF09719)	17
Flavodoxin domain(PF12724)	16
Virulence factor SrfB(PF07520)	16
Protein of unknown function (DU...(PF04765)	16
Domain of unknown function (DUF...(PF13761)	16
Protein of unknown function (DU...(PF13160)	16
Domain of unknown function (DUF...(PF14128)	16
Protein of unknown function (DU...(PF12441)	16
Alginate lyase(PF08787)	16
Helix-hairpin-helix motif\(PF14635)	16
Diacylglycerol kinase accessory...(PF00609)	16
Protein of unknown function (DU...(PF07433)	16
Signal recognition particle rec...(PF09439)	16
Dual specificity protein phosph...(PF14671)	16
Ferredoxin-dependent bilin redu...(PF05996)	16
Protein of unknown function (DU...(PF07099)	16
Domain of unknown function (DUF...(PF04070)	16
Uncharacterized conserved prote...(PF10056)	16
RNA polymerase Rpb8(PF03870)	16
Predicted coiled-coil domain-co...(PF10152)	16
Bacterial protein of unknown fu...(PF06042)	16
Uncharacterised ACR, YagE famil...(PF02582)	16
Lysyl oxidase (PF01186)	16
Uncharacterised conserved prote...(PF10103)	16
Protein of unknown function (DU...(PF06736)	16
Hypothetical glycosyl hydrolase...(PF14883)	16
DOMON domain(PF03351)	16
Component of IIS longevity path...(PF04802)	16
Protein of unknown function (DU...(PF06674)	16
Acetyl-CoA carboxylase, central...(PF08326)	16
Protein of unknown function (DU...(PF11069)	16
V4R domain(PF02830)	16
Peptidase C65 Otubain(PF10275)	16
Prokaryotic N-terminal methylat...(PF13633)	16
CNH domain(PF00780)	16
Glycosyl transferase family 64 ...(PF09258)	16
Protein of unknown function (DU...(PF10677)	16
Protein of unknown function (DU...(PF11985)	16
Protein of unknown function (DU...(PF11191)	16
PTHB1 N-terminus(PF14727)	16
Ricin-type beta-trefoil lectin ...(PF14200)	16
Protein of unknown function (DU...(PF10788)	16
G10 protein(PF01125)	16
Domain of unknown function (DUF...(PF14054)	16
SOH1(PF05669)	16
Raptor N-terminal CASPase like ...(PF14538)	16
Alkyl sulfatase C-terminal(PF14864)	16
Mib_herc2(PF06701)	16
Phosducin(PF02114)	16
YheC/D like ATP-grasp(PF14398)	16
PLAC8 family(PF04749)	16
Phage antirepressor protein Kil...(PF03374)	16
Kinase binding protein CGI-121(PF08617)	16
Prolyl 4-Hydroxylase alpha-subu...(PF08336)	16
F plasmid transfer operon, TraF...(PF13729)	16
Protein of unknown function (DU...(PF04978)	16
beta-Glucocerebrosidase 2 N ter...(PF12215)	16
Membrane protein of unknown fun...(PF03956)	16
Fungal domain of unknown functi...(PF08217)	16
Cyclic phosphodiesterase-like p...(PF07823)	16
C8 domain(PF08742)	15
von Willebrand factor type C do...(PF00093)	15
MED7 protein(PF05983)	15
Galactose-3-O-sulfotransferase ...(PF06990)	15
Transforming growth factor beta...(PF00019)	15
Spore Coat Protein U domain(PF05229)	15
AdoMet dependent proline di-met...(PF05891)	15
Protein of unknown function (DU...(PF07226)	15
FERM N-terminal domain (PF09379)	15
TadE-like protein(PF07811)	15
Regulator of RNA polymerase sig...(PF04353)	15
YheO-like PAS domain(PF08348)	15
PapC N-terminal domain(PF13954)	15
Ydr279p protein family (RNase H...(PF09468)	15
Uncharacterized conserved prote...(PF09752)	15
Ras-induced vulval development ...(PF06047)	15
Zinc-ribbon(PF14599)	15
Protein of unknown function (DU...(PF12476)	15
Domain of unknown function (DUF...(PF13828)	15
Protein of unknown function (DU...(PF10052)	15
Putative helix-turn-helix prote...(PF04297)	15
FadR C-terminal domain(PF07840)	15
Protocatechuate 3,4-dioxygenase...(PF12391)	15
Phage shock protein B(PF06667)	15
SRF-type transcription factor (...(PF00319)	15
IMP-specific 5'-nucleotidase(PF06437)	15
Protein of unknown function (DU...(PF04474)	15
F-box associated(PF07735)	15
Protein of unknown function (DU...(PF11154)	15
Protein of unknown function (DU...(PF06779)	15
PAP2 superfamily C-terminal(PF14360)	15
Domain found in Dishevelled, Eg...(PF00610)	15
Protein of unknown function (DU...(PF10990)	15
Soluble lytic murein transglyco...(PF14718)	15
Type II restriction endonucleas...(PF14511)	15
Kelch motif(PF13854)	15
Mpv17 / PMP22 family (PF04117)	15
Restriction endonuclease EcoRII...(PF09217)	15
Prp18 domain(PF02840)	15
Bacteriophage lambda tail assem...(PF06805)	15
Desulfoferrodoxin, N-terminal d...(PF06397)	15
Uncharacterised conserved prote...(PF09758)	15
Autophagy protein Apg6(PF04111)	15
Programmed cell death protein 2...(PF04194)	15
GspL periplasmic domain(PF12693)	15
Thiamine transporter protein (T...(PF09515)	15
Predicted membrane protein (DUF...(PF10011)	15
Domain of unknown function (DUF...(PF11846)	15
Protein of unknown function (DU...(PF11730)	15
Bacterial phosphonate metabolis...(PF05861)	15
Putative rRNA methylase(PF06962)	15
Protein of unknown function (DU...(PF11743)	15
Surp module(PF01805)	15
Protein of unknown function, DU...(PF04507)	15
Repeat of unknown function (DUF...(PF06758)	15
Glycine/sarcosine/betaine reduc...(PF09338)	15
Malonate/sodium symporter MadM ...(PF03818)	15
Protein of unknown function (DU...(PF08020)	15
Bacterial Transmembrane Pair fa...(PF05232)	15
Nuclear transport factor 2 (NTF...(PF02136)	15
Adenylate cyclase associated (C...(PF08603)	15
Phage minor structural protein ...(PF06810)	15
Uncharacterized protein conserv...(PF11795)	15
ATP P2X receptor(PF00864)	15
Domain of unknown function (DUF...(PF04037)	14
SWIRM domain(PF04433)	14
N-terminal domain of DJ-1_PfpI ...(PF13587)	14
C4-type zinc-finger of DNA poly...(PF14260)	14
Fragile site-associated protein...(PF10479)	14
Putative addiction module compo...(PF09720)	14
Reduced folate carrier(PF01770)	14
AARP2CN (NUC121) domain(PF08142)	14
N-terminal conserved domain of ...(PF14050)	14
Domain of unknown function (DUF...(PF13264)	14
Integrase(PF12835)	14
Ectoine synthase(PF06339)	14
Uncharacterized protein conserv...(PF10100)	14
Thrombospondin C-terminal regio...(PF05735)	14
Protein of unknown function (DU...(PF11746)	14
Protein of unknown function (DU...(PF10507)	14
Ribosomal L27e protein family(PF01777)	14
Keratin, high sulfur B2 protein...(PF13885)	14
F plasmid transfer operon prote...(PF13728)	14
Protein of unknown function (DU...(PF04222)	14
Ciliary BBSome complex subunit ...(PF14782)	14
Protein of unknown function, DU...(PF03385)	14
Got1/Sft2-like family (PF04178)	14
LAGLIDADG endonuclease(PF00961)	14
Protein of unknown function (DU...(PF05675)	14
Putative zinc finger in N-recog...(PF02207)	14
Protein required for attachment...(PF10116)	14
Autophagy protein Apg9 (PF04109)	14
Late nodulin protein(PF07127)	14
Cro(PF09048)	14
Possible hemagglutinin (DUF637)...(PF04830)	14
Protein of unknown function (DU...(PF12275)	14
XamI restriction endonuclease(PF09572)	14
Uncharacterized protein conserv...(PF10082)	14
CRISPR-associated protein (Cas_...(PF09700)	14
Domain of unknown function (DUF...(PF11871)	14
Dynein light intermediate chain...(PF05783)	14
Domain of unknown function (DUF...(PF14199)	14
Protein of unknown function (DU...(PF06777)	14
Josephin(PF02099)	14
SYF2 splicing factor(PF08231)	14
Protein of unknown function (DU...(PF03564)	14
Hormone receptor domain(PF02793)	14
Guanylate-kinase-associated pro...(PF03359)	14
Homotrimeric ring hydroxylase(PF11723)	14
Nonribosomal peptide synthase(PF08415)	14
YIF1(PF03878)	14
Domain of unknown function (DUF...(PF08490)	14
Fn3 associated(PF13287)	14
Band 3 cytoplasmic domain(PF07565)	14
Protein of unknown function (DU...(PF10881)	14
dsRNA-gated channel SID-1(PF13965)	14
Pathogenicity locus(PF11731)	14
Domain of unknown function (DUF...(PF08592)	14
Domain of unknown function (DUF...(PF14251)	14
Alpha/beta hydrolase of unknown...(PF06028)	14
Domain of unknown function (DUF...(PF11815)	14
Protein of unknown function (DU...(PF10985)	14
Tumour suppressor, Mitostatin(PF13868)	14
S-adenosyl methyltransferase(PF04672)	14
Protein of unknown function (DU...(PF10759)	14
Phospholipase_D-nuclease N-term...(PF13396)	14
Post-segregation antitoxin CcdA...(PF07362)	14
Lung seven transmembrane recept...(PF06814)	14
Protein of unknown function (DU...(PF09862)	14
Mitochondrial PGP phosphatase(PF09419)	14
Protein of unknown function (DU...(PF10734)	14
Presenilin(PF01080)	14
Autoinducer synthetase(PF00765)	14
H-type lectin domain(PF09458)	13
Domain of unknown function (DUF...(PF14237)	13
Not1 N-terminal domain, CCR4-No...(PF04065)	13
Organic solute transport protei...(PF10188)	13
Basic region leucine zipper(PF07716)	13
7tm Chemosensory receptor(PF08395)	13
Q-cell neuroblast polarisation(PF10034)	13
Domain of unknown function (DUF...(PF13084)	13
GRAM domain(PF02893)	13
ImpA-related N-terminal(PF06812)	13
Protein of unknown function (DU...(PF06005)	13
Predicted Peptidoglycan domain(PF09374)	13
Mpp10 protein(PF04006)	13
NPL4 family(PF05021)	13
Maf1 regulator(PF09174)	13
IstB-like ATP binding N-termina...(PF08483)	13
Protein of unknown function (DU...(PF07788)	13
Sds3-like(PF08598)	13
Fibrillar collagen C-terminal d...(PF01410)	13
Protein of unknown function (DU...(PF12644)	13
NGP1NT (NUC091) domain(PF08153)	13
Domain of unknown function (DUF...(PF07984)	13
E1 Protein, N terminal domain(PF00524)	13
ARP2/3 complex ARPC3 (21 kDa) s...(PF04062)	13
BRO1-like domain(PF03097)	13
Nitric oxide synthase, oxygenas...(PF02898)	13
Phosphatidylinositol transfer p...(PF02121)	13
Protein of unknown function (DU...(PF12635)	13
SGT1 protein(PF07093)	13
Protein of unknown function (DU...(PF11258)	13
7TM-HD extracellular(PF07697)	13
Putative S-adenosyl-L-methionin...(PF03141)	13
CDC45-like protein(PF02724)	13
Protein of unknown function (DU...(PF11872)	13
Tyrosyl-DNA phosphodiesterase(PF06087)	13
Protein of unknown function, DU...(PF04342)	13
EAP30/Vps36 family(PF04157)	13
Prp19/Pso4-like(PF08606)	13
D123(PF07065)	13
Protein of unknown function (DU...(PF11661)	13
Domain of unknown function (DUF...(PF14229)	13
Uncharacterized protein conserv...(PF09937)	13
YecR-like lipoprotein(PF13992)	13
FERM C-terminal PH-like domain(PF09380)	13
Uncharacterized conserved prote...(PF10041)	13
HmuY protein(PF14064)	13
Glycosyl hydrolase family 67 C-...(PF07477)	13
lipin, N-terminal conserved reg...(PF04571)	13
Uncharacterized signal transduc...(PF09984)	13
Putative Phosphatase(PF06888)	13
Protein of unknown function (DU...(PF04448)	13
Protein of unknown function (DU...(PF04393)	13
Zinc-finger double-stranded RNA...(PF12171)	13
Mucin-2 protein WxxW repeating ...(PF13330)	13
Vps16, N-terminal region(PF04841)	13
Interferon-induced transmembran...(PF04505)	13
Putative rhamnosyl transferase ...(PF11316)	13
Domain of unknown function (DUF...(PF09086)	13
N-terminal region of Chorein, a...(PF12624)	13
Protein of unknown function (DU...(PF07237)	13
Domain of unknown function (DUF...(PF11807)	13
AlkA N-terminal domain(PF06029)	13
Mitochondrial-associated sphing...(PF14724)	13
Domain of unknown function (DUF...(PF13566)	13
Ribosomal L38e protein family(PF01781)	13
Putative integral membrane prot...(PF09622)	13
Protein of unknown function (DU...(PF12122)	13
CRAL/TRIO, N-terminal domain(PF03765)	13
YARHG domain(PF13308)	13
Domain of Unknown Function (DUF...(PF05359)	13
Protein of unknown function (DU...(PF11738)	13
Clustered mitochondria(PF13236)	13
Pyridoxamine 5'-phosphate oxida...(PF12766)	13
Putative zinc-finger(PF13490)	13
MepB protein(PF08877)	13
Phage tail protein(PF05709)	13
Deoxyribonuclease II(PF03265)	13
Tetracyclin repressor, C-termin...(PF02909)	13
RING/Ubox like zinc-binding dom...(PF14570)	13
ICEA Protein(PF05315)	13
Protein of unknown function (DU...(PF11813)	13
DDHD domain(PF02862)	13
Structure-specific recognition ...(PF03531)	13
GRAS domain family(PF03514)	13
Sulphur oxygenase reductase(PF07682)	13
Dam-replacing family(PF06044)	13
Restriction endonuclease BpuJI ...(PF11564)	13
Uncharacterised protein family ...(PF03682)	12
Uncharacterized protein conserv...(PF10009)	12
Pretoxin HINT domain(PF07591)	12
Siderophore-interacting protein...(PF04954)	12
Ferritin-like(PF12902)	12
Glycogen debranching enzyme N t...(PF12439)	12
Protein of unknown function (DU...(PF11528)	12
Chitinase C(PF06483)	12
CENP-B N-terminal DNA-binding d...(PF04218)	12
Inositol hexakisphosphate(PF14566)	12
Protein of unknown function (DU...(PF12600)	12
Domain of unknown function (DUF...(PF08903)	12
Protein of unknown function (DU...(PF10343)	12
HutD(PF05962)	12
PrgI family protein(PF12666)	12
AntA/AntB antirepressor(PF08346)	12
Ribosome inactivating protein(PF00161)	12
Importin-beta N-terminal domain...(PF03810)	12
RTA1 like protein(PF04479)	12
Archaeal Peptidase A24 C-termin...(PF06847)	12
Protein of unknown function (DU...(PF14014)	12
Protein of unknown function (DU...(PF11168)	12
rRNA-processing arch domain(PF13234)	12
Granulin(PF00396)	12
Domain of unknown function (DUF...(PF14388)	12
Protein of unknown function (DU...(PF06862)	12
Bacterial SNF2 helicase associa...(PF08455)	12
Domain of unknown function (DUF...(PF09348)	12
Ras association (RalGDS/AF-6) d...(PF00788)	12
Protein of unknown function (DU...(PF11489)	12
Protein of unknown function (DU...(PF11187)	12
SacI restriction endonuclease(PF09566)	12
Uncharacterized protein conserv...(PF10094)	12
Guanine nucleotide exchange fac...(PF10165)	12
Divergent CRAL/TRIO domain(PF13716)	12
Poly(ADP-ribose) polymerase and...(PF00645)	12
F-actin capping protein alpha s...(PF01267)	12
Histone acetylation protein(PF08214)	12
Small cytokines (intecrine/chem...(PF00048)	12
Vitamin K epoxide reductase fam...(PF07884)	12
Immunity protein 31(PF15595)	12
PDZ-like domain(PF12812)	12
Rft protein(PF04506)	12
Ribosomal protein S21e (PF01249)	12
MA3 domain(PF02847)	12
DNA replication terminus site-b...(PF05472)	12
Noc2p family(PF03715)	12
Transmembrane proteins 14C(PF03647)	12
Domain of unknown function (DUF...(PF08933)	12
Cystatin domain(PF00031)	12
TEA/ATTS domain family(PF01285)	12
Dyggve-Melchior-Clausen syndrom...(PF09742)	12
Gpi16 subunit, GPI transamidase...(PF04113)	12
RNA polymerase I specific trans...(PF05327)	12
Protein of unknown function (DU...(PF14024)	12
Plasmid replication protein(PF01719)	12
26S proteasome subunit RPN7(PF10602)	12
Mitochondrial 39-S ribosomal pr...(PF06984)	12
Conserved oligomeric complex CO...(PF06419)	12
Cyclo-malto-dextrinase C-termin...(PF10438)	12
Membrane-associating domain(PF01284)	12
Leucine rich repeat(PF13504)	12
UNC-50 family(PF05216)	12
Protein of unknown function (DU...(PF07571)	12
CD36 family(PF01130)	12
Primase C terminal 2 (PriCT-2) ...(PF08707)	12
Histone chaperone Rttp106-like(PF08512)	12
Reversibly glycosylated polypep...(PF03214)	12
S25 ribosomal protein(PF03297)	12
Domain of unknown function (DUF...(PF13132)	12
Pilus formation protein N termi...(PF13629)	12
Domain of unknown function (DUF...(PF14359)	12
Sybindin-like family (PF04099)	12
Heterokaryon incompatibility pr...(PF06985)	12
Zinc-finger of C2H2 type(PF12874)	12
RIH domain(PF01365)	12
Sec23/Sec24 zinc finger(PF04810)	12
Protein of unknown function (DU...(PF12293)	12
