pfam	count
Electron transfer flavoprotein ...(PF01012)	1
RTA1 like protein(PF04479)	1
GatB domain(PF02637)	1
4Fe-4S dicluster domain(PF14697)	1
Flagellar P-ring protein(PF02119)	1
S1/P1 Nuclease(PF02265)	1
Polysaccharide biosynthesis/exp...(PF02563)	1
Cytidine and deoxycytidylate de...(PF00383)	1
Hemolysin-type calcium-binding ...(PF00353)	1
ATP-binding region(PF01902)	1
EamA-like transporter family(PF00892)	1
TraB family(PF01963)	1
Pyruvate formate lyase(PF02901)	1
Topoisomerase VI B subunit, tra...(PF09239)	1
THUMP domain(PF02926)	1
Uncharacterized protein conserv...(PF09910)	1
Eukaryotic and archaeal DNA pri...(PF04104)	1
SMP-30/Gluconolaconase/LRE-like...(PF08450)	1
Pirin C-terminal cupin domain(PF05726)	1
Sigma-54 factor, core binding d...(PF04963)	1
Uncharacterized protein conserv...(PF10079)	1
ZPR1 zinc-finger domain(PF03367)	1
Histidine kinase(PF07730)	1
Putative transposase of IS4/5 f...(PF13340)	1
PA domain(PF02225)	1
DNA recombination-mediator prot...(PF02481)	1
Pyroglutamyl peptidase(PF01470)	1
F5/8 type C domain(PF00754)	1
Divergent AAA domain(PF04326)	1
NADH(P)-binding (PF13460)	1
Phosphoenolpyruvate carboxykina...(PF01293)	1
Protein of unknown function (DU...(PF11288)	1
McrBC 5-methylcytosine restrict...(PF10117)	1
Domain related to MnhB subunit ...(PF04039)	1
SmpB protein(PF01668)	1
Domain of unknown function, B. ...(PF12991)	1
Galactose-1-phosphate uridyl tr...(PF01087)	1
Dinitrogenase iron-molybdenum c...(PF02579)	1
BMC domain(PF00936)	1
Starch-binding associating with...(PF12771)	1
Uncharacterized protein family,...(PF03350)	1
Predicted metal-binding protein...(PF10050)	1
eIF-6 family(PF01912)	1
NeuB family(PF03102)	1
4Fe-4S iron sulfur cluster bind...(PF00142)	1
RNA polymerase Rpb1, domain 1(PF04997)	1
Ferredoxin thioredoxin reductas...(PF02943)	1
Spermine/spermidine synthase(PF01564)	1
tRNA synthetases class I (E and...(PF03950)	1
2Fe-2S iron-sulfur cluster bind...(PF13510)	1
Glucose inhibited division prot...(PF01134)	1
Prokaryotic N-terminal methylat...(PF07963)	1
Histidine kinase-, DNA gyrase B...(PF13589)	1
Iron-sulphur cluster assembly(PF04384)	1
Diacylglycerol kinase catalytic...(PF00781)	1
FlgD Ig-like domain(PF13860)	1
Mycolic acid cyclopropane synth...(PF02353)	1
OPT oligopeptide transporter pr...(PF03169)	1
BPG-independent PGAM N-terminus...(PF06415)	1
Peptidase dimerisation domain(PF07687)	1
Sporulation related domain(PF05036)	1
Thioredoxin-like domain(PF13098)	1
Domain of unknown function (DUF...(PF04015)	1
Thioesterase-like superfamily(PF13279)	1
MjaI restriction endonuclease(PF09568)	1
Cytosol aminopeptidase family, ...(PF02789)	1
ATP dependent DNA ligase C term...(PF04679)	1
Domain of unknown function (DUF...(PF03629)	1
Catalase-related immune-respons...(PF06628)	1
ArgK protein(PF03308)	1
Biotin and Thiamin Synthesis as...(PF06968)	1
Sugar fermentation stimulation ...(PF03749)	1
Uncharacterized protein conserv...(PF09837)	1
CobN/Magnesium Chelatase(PF02514)	1
MaoC like domain(PF01575)	1
RNA recognition motif. (a.k.a. ...(PF00076)	1
Phospholipid methyltransferase ...(PF04191)	1
DinB superfamily(PF12867)	1
Nitrate reductase delta subunit...(PF02613)	1
GlcNAc-PI de-N-acetylase(PF02585)	1
Hydantoinase/oxoprolinase N-ter...(PF05378)	1
Glycoside-hydrolase family GH11...(PF03537)	1
Dynamin family(PF00350)	1
Coenzyme A transferase(PF01144)	1
Archaebacterial flagellin(PF01917)	1
Type I restriction and modifica...(PF12008)	1
Rare lipoprotein A (RlpA)-like ...(PF03330)	1
DnaJ C terminal domain(PF01556)	1
EAL domain(PF00563)	1
alpha/beta hydrolase fold(PF00561)	1
Glucose-6-phosphate dehydrogena...(PF00479)	1
Zinc carboxypeptidase(PF00246)	1
Thioredoxin-like(PF13899)	1
Dihydrodipicolinate reductase, ...(PF05173)	1
HupF/HypC family(PF01455)	1
RNA ligase(PF09414)	1
Hemerythrin HHE cation binding ...(PF01814)	1
HicB family(PF05534)	1
Glycine cleavage T-protein C-te...(PF08669)	1
PUA-like domain(PF14306)	1
FAD binding domain of DNA photo...(PF03441)	1
Cytochrome b(C-terminal)/b6/pet...(PF00032)	1
Prokaryotic cytochrome b561(PF01292)	1
Semialdehyde dehydrogenase, NAD...(PF01118)	1
NAD binding domain of 6-phospho...(PF03446)	1
GldH lipoprotein(PF14109)	1
GrpE(PF01025)	1
Phosphoglucomutase/phosphomanno...(PF00408)	1
SpoU rRNA Methylase family(PF00588)	1
V4R domain(PF02830)	1
Prokaryotic glutathione synthet...(PF02955)	1
Lipid A Biosynthesis N-terminal...(PF07578)	1
Small Multidrug Resistance prot...(PF00893)	1
Bacterial export proteins, fami...(PF01313)	1
R3H domain(PF01424)	1
Permease(PF02405)	1
Lumazine binding domain(PF00677)	1
Peptidase MA superfamily(PF13485)	1
Protein of unknown function (DU...(PF04308)	1
Sugar-transfer associated ATP-g...(PF14397)	1
Phosphoesterase family(PF04185)	1
ATP-sulfurylase(PF01747)	1
Glucose-6-phosphate dehydrogena...(PF02781)	1
AAA domain(PF13476)	1
ATP phosphoribosyltransferase(PF01634)	1
Tetrahydrofolate dehydrogenase/...(PF00763)	1
Uncharacterized BCR, YitT famil...(PF02588)	1
MarR family(PF12802)	1
HIT domain(PF01230)	1
Protein of unknown function (DU...(PF04286)	1
Polysaccharide biosynthesis pro...(PF01943)	1
Preprotein translocase SecG sub...(PF03840)	1
Glycosyl hydrolase family 67 C-...(PF07477)	1
MMPL family(PF03176)	1
LigT like Phosphoesterase(PF02834)	1
Serine dehydratase alpha chain(PF03313)	1
NUDIX domain(PF14815)	1
Ribosomal protein L30p/L7e(PF00327)	1
Pantoate-beta-alanine ligase(PF02569)	1
Phosphoribosylformylglycinamidi...(PF02700)	1
Pectinesterase(PF01095)	1
Domain of unknown function DUF1...(PF01986)	1
Trehalose utilisation(PF06283)	1
Glycosyl transferase family 1(PF13528)	1
Nucleolar RNA-binding protein, ...(PF04135)	1
MraZ protein(PF02381)	1
Translin family(PF01997)	1
Nucleotidyl transferase of unkn...(PF08843)	1
Protein of unknown function DUF...(PF01969)	1
Domain of unknown function (DUF...(PF13356)	1
Deoxynucleoside kinase(PF01712)	1
DNA mismatch repair protein, C-...(PF01119)	1
Polymer-forming cytoskeletal(PF04519)	1
PQQ-like domain(PF13570)	1
Outer membrane protein family (...(PF07642)	1
NusA-like KH domain(PF13184)	1
Oligosaccharyl transferase STT3...(PF02516)	1
RNA polymerase Rpb6 (PF01192)	1
Nitronate monooxygenase(PF03060)	1
DNA ligase N terminus(PF04675)	1
tRNA methyltransferase complex ...(PF08704)	1
Haem-binding domain(PF14376)	1
OstA-like protein(PF03968)	1
Tetrahydrofolate dehydrogenase/...(PF02882)	1
DsrE/DsrF-like family(PF02635)	1
VIT family(PF01988)	1
Helix-turn-helix domain(PF12840)	1
Domain of unknown function (DUF...(PF11867)	1
Uncharacterized protein conserv...(PF09917)	1
Ribosomal protein S10p/S20e(PF00338)	1
NADH-ubiquinone/plastoquinone o...(PF00420)	1
4Fe-4S binding domain(PF12801)	1
SNF2 family N-terminal domain(PF00176)	1
NADH-Ubiquinone oxidoreductase ...(PF00662)	1
Magnesium chelatase, subunit Ch...(PF01078)	1
Pectate lyase superfamily prote...(PF12708)	1
Prephenate dehydrogenase(PF02153)	1
Glycyl-tRNA synthetase alpha su...(PF02091)	1
Protein of unknown function (DU...(PF11680)	1
AAA domain(PF13521)	1
PIF1-like helicase(PF05970)	1
GAF domain(PF13185)	1
RibD C-terminal domain(PF01872)	1
Domain of unknown function (DUF...(PF14257)	1
Domain of unknown function (DUF...(PF13020)	1
ZIP Zinc transporter(PF02535)	1
Sodium Bile acid symporter fami...(PF01758)	1
Phosphohydrolase-associated dom...(PF13286)	1
ASPIC and UnbV(PF07593)	1
5'-nucleotidase, C-terminal dom...(PF02872)	1
Gluconate 2-dehydrogenase subun...(PF13618)	1
MerC mercury resistance protein...(PF03203)	1
Monomeric isocitrate dehydrogen...(PF03971)	1
Protein of unknown function (DU...(PF04010)	1
Isochorismatase family(PF00857)	1
Carbon starvation protein CstA(PF02554)	1
RNA polymerase beta subunit(PF04563)	1
RNA helicase(PF00910)	1
RNA 2'-O ribose methyltransfera...(PF08032)	1
NADH-Ubiquinone oxidoreductase ...(PF01010)	1
Glycosyl hydrolase family 3 C-t...(PF01915)	1
Uncharacterized ACR, YhhQ famil...(PF02592)	1
Vps4 C terminal oligomerisation...(PF09336)	1
Glycosyl transferases group 1(PF13692)	1
Enolase C-terminal domain-like(PF13378)	1
Bacterial SH3 domain(PF08239)	1
Protein of unknown function (DU...(PF04256)	1
Ribosomal protein S6(PF01250)	1
XPG I-region(PF00867)	1
Phosphatidylglycerophosphatase ...(PF04608)	1
RNA 3'-terminal phosphate cycla...(PF01137)	1
Archaeal flagella protein (PF04659)	1
Integral membrane protein TerC ...(PF03741)	1
NIF3 (NGG1p interacting factor ...(PF01784)	1
NAD-dependent DNA ligase OB-fol...(PF03120)	1
Thrombospondin type 3 repeat(PF02412)	1
Sodium:alanine symporter family...(PF01235)	1
Starch synthase catalytic domai...(PF08323)	1
PrkA AAA domain(PF08298)	1
Uracil phosphoribosyltransferas...(PF14681)	1
N-acylglucosamine 2-epimerase (...(PF07221)	1
Mannitol dehydrogenase C-termin...(PF08125)	1
Peptide methionine sulfoxide re...(PF01625)	1
Amidohydrolase(PF04909)	1
HlyD family secretion protein(PF13437)	1
Pirin(PF02678)	1
Uncharacterized ACR, YdiU/UPF00...(PF02696)	1
MerR HTH family regulatory prot...(PF13411)	1
6-pyruvoyl tetrahydropterin syn...(PF01242)	1
Ribulose bisphosphate carboxyla...(PF02788)	1
Ribosomal protein S19e(PF01090)	1
HlyD family secretion protein(PF00529)	1
Ketopantoate reductase PanE/Apb...(PF02558)	1
NlpC/P60 family(PF00877)	1
Vitamin B12 dependent methionin...(PF02965)	1
Alanine dehydrogenase/PNT, C-te...(PF01262)	1
D-galactarate dehydratase / Alt...(PF04295)	1
YHS domain(PF04945)	1
Flagellar L-ring protein(PF02107)	1
Flagellar hook-length control p...(PF02120)	1
LeuA allosteric (dimerisation) ...(PF08502)	1
Cobalt transport protein(PF02361)	1
Porphobilinogen deaminase, dipy...(PF01379)	1
Uncharacterized protein conserv...(PF09903)	1
ACT domain(PF13291)	1
Voltage-dependent anion channel...(PF03595)	1
SNO glutamine amidotransferase ...(PF01174)	1
Restriction endonuclease(PF04471)	1
Predicted permease(PF03773)	1
Biopolymer transport protein Ex...(PF02472)	1
Carbohydrate binding domain(PF02018)	1
CGGC domain(PF08821)	1
S-adenosyl-L-methionine-depende...(PF05430)	1
YcfA-like protein(PF07927)	1
Tryptophan halogenase(PF04820)	1
Phosphoribosylglycinamide synth...(PF02844)	1
RNA binding(PF01877)	1
CheR methyltransferase, SAM bin...(PF01739)	1
Carboxypeptidase Taq (M32) meta...(PF02074)	1
PglZ domain(PF08665)	1
Ribosomal protein S12/S23(PF00164)	1
Thiamine pyrophosphate enzyme, ...(PF02776)	1
Putative small multi-drug expor...(PF06695)	1
DeoC/LacD family aldolase(PF01791)	1
RecR protein(PF02132)	1
V-type ATPase 116kDa subunit fa...(PF01496)	1
2-oxoacid dehydrogenases acyltr...(PF00198)	1
'Cold-shock' DNA-binding domain...(PF00313)	1
Sigma-54, DNA binding domain(PF04552)	1
DNA polymerase III beta subunit...(PF00712)	1
Immunoglobulin I-set domain(PF07679)	1
Heparinase II/III-like protein(PF07940)	1
Flagellar basal body-associated...(PF03748)	1
UDP-N-acetylenolpyruvoylglucosa...(PF02873)	1
Peptidase family M23(PF01551)	1
Domain of unknown function (DUF...(PF03479)	1
Holliday-junction resolvase-lik...(PF14639)	1
ATP synthase (C/AC39) subunit(PF01992)	1
Seryl-tRNA synthetase N-termina...(PF02403)	1
