pfam	count
N-terminal region of glycosyl t...(PF13733)	56
Rdx family(PF10262)	56
ATP-dependent DNA helicase recG...(PF13749)	56
GNAT acetyltransferase 2(PF13718)	56
Replication protein P(PF06992)	56
Ligand-binding domain of nuclea...(PF00104)	56
Starch-binding associating with...(PF14322)	56
PIN domain(PF13470)	56
Domain of unknown function (DUF...(PF14486)	55
Siphovirus protein of unknown f...(PF05895)	55
Cyclin-dependent kinase inhibit...(PF05706)	55
CAP-Gly domain(PF01302)	55
Bacterial Ig-like domain (group...(PF02369)	55
Zinc finger, ZZ type(PF00569)	55
Protein of unknown function (DU...(PF11008)	54
Orn/Lys/Arg decarboxylase, C-te...(PF03711)	54
Alternative oxidase(PF01786)	54
XFP C-terminal domain(PF09363)	54
Protein of unknown function (DU...(PF11902)	54
Galactosyltransferase(PF01762)	54
NAD/NADP octopine/nopaline dehy...(PF02317)	54
Intermediate filament protein(PF00038)	54
Transposase zinc-ribbon domain(PF12760)	54
Protein of unknown function (DU...(PF12119)	54
ATPase involved in DNA repair (PF12458)	54
Domain of Unknown Function (DUF...(PF08925)	54
Caulimovirus viroplasmin(PF01693)	54
Collagenase(PF01752)	54
Uncharacterized protein conserv...(PF09831)	54
PD-(D/E)XK nuclease superfamily...(PF14281)	54
Cobaltochelatase CobS subunit N...(PF12556)	54
Organic Anion Transporter Polyp...(PF03137)	54
Protein of unknown function, DU...(PF04657)	53
Protein of unknown function (DU...(PF07896)	53
Phage tail protein (Tail_P2_I)(PF09684)	53
Short repeat of unknown functio...(PF03729)	53
Domain of unknown function (DUF...(PF14134)	53
Uncharacterized protein conserv...(PF10094)	53
Phage integrase SAM-like domain...(PF13102)	53
2OG-Fe dioxygenase(PF10014)	53
WRKY DNA -binding domain(PF03106)	53
Peptidase C10 family(PF01640)	53
Nodulation protein S (NodS)(PF05401)	53
Glutathione S-transferase, C-te...(PF14497)	53
Helix-hairpin-helix motif(PF00633)	52
Protein of unknown function (DU...(PF11009)	52
Iron only hydrogenase large sub...(PF02906)	52
Domain of unknown function (DUF...(PF13711)	52
Predicted membrane protein (DUF...(PF09925)	52
Putative GTPase activating prot...(PF01412)	52
Plasmid pRiA4b ORF-3-like prote...(PF07929)	52
YTV(PF07639)	52
TfoX N-terminal domain(PF04993)	52
NQRA C-terminal domain(PF11973)	52
ABC transporter substrate bindi...(PF04392)	51
Probable zinc-binding domain(PF13451)	51
NTPase(PF03266)	51
Lipocalin-like domain(PF08212)	51
Rubredoxin-like zinc ribbon dom...(PF12172)	51
Glutamate-cysteine ligase(PF03074)	51
Protein phosphatase 2A regulato...(PF01603)	51
Chitin binding domain(PF03067)	51
DNA replication regulator(PF12163)	51
Region in Clathrin and VPS(PF00637)	51
Histone methylation protein DOT...(PF08123)	51
Transglutaminase-like domain(PF04473)	51
Bacterial membrane protein YfhO...(PF09586)	51
Sucrase/ferredoxin-like(PF06999)	51
DHHA2 domain(PF02833)	51
Beta-galactosidase(PF02449)	51
Dyp-type peroxidase family (PF04261)	51
IMP cyclohydrolase-like protein...(PF07826)	51
Nitrogenase component 1 type Ox...(PF00148)	51
Zinc finger, C3HC4 type (RING f...(PF13923)	51
Type II secretion system (T2SS)...(PF05134)	51
Gp5 C-terminal repeat (3 copies...(PF06715)	50
Domain of unknown function (DUF...(PF08850)	50
Hydrogenase-1 expression protei...(PF07449)	50
BTB/POZ domain(PF02214)	50
HCO3- transporter family(PF00955)	50
Domain of unknown function (DUF...(PF08019)	50
Uncharacterized protein conserv...(PF09957)	50
Domain of unknown function (DUF...(PF13430)	50
Chemoreceptor zinc-binding doma...(PF13682)	50
Guanylate-binding protein, N-te...(PF02263)	50
2-hydroxyglutaryl-CoA dehydrata...(PF06050)	49
CG-1 domain(PF03859)	49
Leukotriene A4 hydrolase, C-ter...(PF09127)	49
HOOK protein(PF05622)	49
Fatty acid desaturase(PF03405)	49
SH2 domain(PF00017)	49
Family of unknown function (DUF...(PF04357)	49
Polycystin cation channel(PF08016)	49
Bacterial translation initiatio...(PF08364)	49
Topoisomerase I zinc-ribbon-lik...(PF08272)	48
Peptidase C13 family(PF01650)	48
Phage endonuclease I(PF05367)	48
Putative glycosyl hydrolase dom...(PF13200)	48
bZIP transcription factor(PF00170)	48
Wax ester synthase-like Acyl-Co...(PF03007)	48
Microtubule-binding protein MIP...(PF10243)	48
SpoVG(PF04026)	48
Replicase family(PF03090)	48
PROCN (NUC071) domain(PF08083)	48
PLAT/LH2 domain(PF01477)	48
Protein of unknown function (DU...(PF11329)	48
Uncharacterized conserved prote...(PF09962)	48
Uncharacterized protein conserv...(PF10021)	48
Pre-SET motif(PF05033)	48
Uncharacterised ArCR, COG2043(PF02596)	47
Bacterial putative lipoprotein ...(PF06082)	47
Protein of unknown function (DU...(PF11164)	47
MltA-interacting protein MipA(PF06629)	47
HMG (high mobility group) box(PF00505)	47
Tetraspanin family(PF00335)	47
Protein of unknown function (DU...(PF07793)	47
R3H domain(PF01424)	47
Glycosyl hydrolase family 67 C-...(PF07477)	47
Protein of unknown function (DU...(PF05769)	47
AAA domain(PF13521)	47
Helix-hairpin-helix domain(PF14716)	47
Protein of unknown function (DU...(PF08333)	47
NlpC/p60-like transpeptidase(PF14399)	47
Domain of unknown function (DUF...(PF07063)	47
GSCFA family(PF08885)	47
Alkyl sulfatase dimerisation(PF14863)	47
Bromodomain(PF00439)	47
Domain of unknown function (DUF...(PF14652)	46
Phage X family   (PF05155)	46
Piwi domain(PF02171)	46
Uncharacterized protein conserv...(PF09907)	46
Conserved hypothetical protein ...(PF09585)	46
Spc97 / Spc98 family(PF04130)	46
Protein of unknown function, DU...(PF04340)	46
Sodium/glutamate symporter(PF03616)	46
Heme oxygenase(PF01126)	46
Protein of unknown function (DU...(PF11903)	46
Zinc knuckle(PF00098)	46
VTC domain(PF09359)	46
HicB family(PF05534)	46
Eukaryotic glutathione synthase...(PF03917)	46
Ser-Thr-rich glycosyl-phosphati...(PF10342)	46
Myb-like DNA-binding domain(PF00249)	46
DENN (AEX-3) domain(PF02141)	46
Mitochondrial ribosomal death-a...(PF10236)	46
Peptidase family M54(PF07998)	45
META domain(PF03724)	45
Sec1 family(PF00995)	45
Polysaccharide biosynthesis pro...(PF13440)	45
Predicted Permease Membrane Reg...(PF06826)	45
Transmembrane protein of unknow...(PF12077)	45
Protein of unknown function (DU...(PF12525)	45
Bacterial regulatory proteins, ...(PF00325)	45
Helicase conserved C-terminal d...(PF13625)	45
Domain of unknown function (DUF...(PF09123)	45
Bacterial mobilisation protein ...(PF05713)	45
Histidine phosphatase superfami...(PF00328)	45
Transcription factor zinc-finge...(PF13453)	45
Cell envelope-related transcrip...(PF03816)	45
Protein of unknown function (DU...(PF07632)	45
RNA polymerase Rpb2, domain 2(PF04561)	44
Domain of unknown function (DUF...(PF14333)	44
Domain of unknown function (DUF...(PF14384)	44
Protein of unknown function (DU...(PF11449)	44
Putative methyltransferase(PF12147)	44
Retroviral aspartyl protease(PF00077)	44
TOBE domain(PF03459)	44
YcgL domain(PF05166)	44
L,D-transpeptidase catalytic do...(PF13645)	44
Protein of unknown function (DU...(PF10387)	44
Papillomavirus helicase(PF00519)	44
Yip1 domain(PF04893)	44
Uncharacterized ACR, COG1993(PF02641)	44
Protein of unknown function (DU...(PF11015)	44
Tic20-like protein(PF09685)	44
A-macroglobulin complement comp...(PF07678)	44
Caenorhabditis protein of unkno...(PF03269)	44
Domain of unknown function (DUF...(PF08747)	44
Glyoxalase-like domain(PF13468)	43
Uncharacterised protein family ...(PF03687)	43
EGF-like domain(PF07974)	43
Fumble (PF03630)	43
Protein of unknown function (DU...(PF04296)	43
Large-conductance mechanosensit...(PF01741)	43
Protein of unknown function (DU...(PF07866)	43
SH3 domain(PF00018)	43
Reprolysin (M12B) family zinc m...(PF01421)	43
Protein of unknown function (DU...(PF11136)	43
Copine(PF07002)	43
HEPN domain(PF05168)	43
Protein of unknown function (DU...(PF07080)	43
Periplasmic binding proteins an...(PF00532)	43
Beta-glucan synthesis-associate...(PF03935)	43
Platelet-activating factor acet...(PF03403)	43
Domain of unknown function (DUF...(PF13511)	43
CO dehydrogenase/acetyl-CoA syn...(PF03598)	43
Protein of unknown function (DU...(PF04978)	43
Flagellar hook-associated prote...(PF02465)	42
Acyl-ACP thioesterase(PF01643)	42
Tetrahydrodipicolinate N-succin...(PF14789)	42
Domain of unknown function (DUF...(PF05336)	42
Capsule biosynthesis CapC(PF14102)	42
L-lysine 6-monooxygenase (NADPH...(PF13434)	42
OST-HTH/LOTUS domain(PF12872)	42
Domain of unknown function (DUF...(PF14336)	42
Arginine N-succinyltransferase ...(PF04958)	42
Calreticulin family(PF00262)	42
Aminoglycoside 3-N-acetyltransf...(PF02522)	42
Protein of unknown function (DU...(PF06296)	42
Domain of unknown function (DUF...(PF08954)	42
ROS/MUCR transcriptional regula...(PF05443)	42
Ubiquitin-2 like Rad60 SUMO-lik...(PF11976)	42
Uncharacterized protein conserv...(PF09982)	42
Protein of unknown function (DU...(PF11748)	41
Predicted small integral membra...(PF09928)	41
Plant mobile domain(PF10536)	41
KilA-N domain(PF04383)	41
Dodecin(PF07311)	41
CRISPR-associated protein (Cas_...(PF09615)	41
SnoaL-like domain(PF13577)	41
COQ9(PF08511)	41
Protein of unknown function (DU...(PF11137)	41
L-fucose isomerase, C-terminal ...(PF02952)	41
Sugar-transfer associated ATP-g...(PF14397)	41
Uncharacterized protein conserv...(PF09838)	41
Predicted integral membrane pro...(PF10048)	41
HAD superfamily, subfamily IIIB...(PF03767)	41
MerR family regulatory protein(PF00376)	41
Acetyl-CoA hydrolase/transferas...(PF02550)	41
Protein of unknown function (DU...(PF10994)	41
Gtr1/RagA G protein conserved r...(PF04670)	41
Tagatose 6 phosphate kinase(PF08013)	41
EXS family(PF03124)	41
Plasmid encoded RepA protein(PF04796)	41
Mono-functional DNA-alkylating ...(PF10433)	40
Capsule biosynthesis GfcC(PF06251)	40
Tetratricopeptide repeat(PF13174)	40
Oxysterol-binding protein (PF01237)	40
F-box-like(PF12937)	40
AAA-like domain(PF14516)	40
Trypanosomal VSG domain(PF13206)	40
WGR domain(PF05406)	40
Ligand-gated ion channel(PF00060)	40
Protein of unknown function (DU...(PF06803)	40
Tannase and feruloyl esterase(PF07519)	40
Excalibur calcium-binding domai...(PF05901)	40
Protein of unknown function (DU...(PF06764)	40
Pectinacetylesterase(PF03283)	40
D-xylulose 5-phosphate/D-fructo...(PF03894)	40
Domain of unknown function (DUF...(PF11907)	40
Helix-hairpin-helix motif\(PF14635)	39
Protein of unknown function (DU...(PF06824)	39
Bacterial PH domain(PF03703)	39
Protein of unknown function, DU...(PF04343)	39
Protein of unknown function (DU...(PF04474)	39
Lecithin retinol acyltransferas...(PF04970)	39
Uncharacterized protein conserv...(PF09866)	39
GDP dissociation inhibitor(PF00996)	39
Protein of unknown function (DU...(PF11927)	39
CHASE3 domain(PF05227)	39
Capsule assembly protein Wzi(PF14052)	39
Pumilio-family RNA binding repe...(PF00806)	39
Methane/Phenol/Toluene Hydroxyl...(PF02332)	39
Uncharacterized protein conserv...(PF10092)	39
Bacterial protein of unknown fu...(PF06073)	39
Bacterial SH3 domain(PF06347)	39
Domain of unknown function (DUF...(PF11997)	39
Spondin_N(PF06468)	39
Domain of unknown function (DUF...(PF13664)	39
Protein of unknown function, DU...(PF04337)	39
Heme NO binding associated(PF07701)	39
DNA photolyase(PF00875)	39
POTRA domain, ShlB-type(PF08479)	38
Glycosyl hydrolase family 10(PF00331)	38
Stigma-specific protein, Stig1(PF04885)	38
SAM dependent carboxyl methyltr...(PF03492)	38
Glycosyl hydrolase catalytic co...(PF11790)	38
LMBR1-like membrane protein(PF04791)	38
NinF protein(PF05810)	38
Glycosyl hydrolases family 17(PF00332)	38
UPF0278 family(PF08745)	38
Gelsolin repeat(PF00626)	38
Cupin superfamily (DUF985)(PF06172)	38
Nitrous oxide-stimulated promot...(PF11756)	38
Leucine-rich repeat(PF14580)	38
Dihydroxyacetone kinase family(PF13684)	38
TaqI-like C-terminal specificit...(PF12950)	38
SHS2 domain inserted in FTSA(PF02491)	38
EpsG family(PF14897)	38
Uncharacterized protein family ...(PF01169)	38
Protein of unknown function (DU...(PF05638)	37
Glycosyl hydrolases family 32 C...(PF08244)	37
Macrophage migration inhibitory...(PF01187)	37
7 transmembrane helices usually...(PF14402)	37
Protein of unknown function (DU...(PF13182)	37
Domain of unknown function (DUF...(PF14316)	37
Type II transport protein GspH(PF12019)	37
Type IV secretion-system coupli...(PF10412)	37
PAP2 superfamily(PF14378)	37
EF hand(PF13202)	37
CRISPR-associated protein (Cas_...(PF09709)	37
Bacterial protein of unknown fu...(PF05936)	37
Domain of unknown function (DUF...(PF14127)	37
UAA transporter family(PF08449)	37
Myristoyl-CoA:protein N-myristo...(PF01233)	37
RelB antitoxin(PF04221)	37
MucB/RseB family(PF03888)	37
Phorbol esters/diacylglycerol b...(PF00130)	37
Protein of unknown function (DU...(PF11827)	37
DRTGG domain(PF07085)	37
Prenyltransferase and squalene ...(PF00432)	37
Sugar transport protein(PF06800)	37
Eukaryotic phosphomannomutase(PF03332)	36
Helix-turn-helix domain, rpiR f...(PF01418)	36
Diacylglycerol acyltransferase ...(PF03982)	36
Sugar efflux transporter for in...(PF03083)	36
Bacterial membrane protein N te...(PF12221)	36
GTP cyclohydrolase N terminal (PF12471)	36
Domain of unknown function (DUF...(PF11992)	36
Helicase_C-like(PF13871)	36
Carboxysome Shell Carbonic Anhy...(PF08936)	36
Hom_end-associated Hint(PF05203)	36
Antimicrobial peptide resistanc...(PF07017)	36
Variant SH3 domain(PF14604)	36
HPr Serine kinase N terminus(PF02603)	36
Restriction endonuclease BglII(PF09195)	36
Protein of unknown function (DU...(PF06496)	36
Biotin-protein ligase, N termin...(PF09825)	36
F-box domain(PF00646)	36
NgoPII restriction endonuclease...(PF09521)	35
Lipoxygenase(PF00305)	35
Globin(PF00042)	35
TLC ATP/ADP transporter(PF03219)	35
RasGEF domain(PF00617)	35
Fimbrial assembly protein (PilN...(PF05137)	35
Chlorovirus glycoprotein repeat...(PF06598)	35
Hypothetical methyltransferase(PF05148)	35
Protein of unknown function (DU...(PF13311)	35
Coatomer WD associated region (PF04053)	35
Protein of unknown function (DU...(PF11578)	35
VanW like protein(PF04294)	35
6-carboxyhexanoate--CoA ligase(PF03744)	35
Protein of unknown function (DU...(PF07009)	35
Autophagy protein Atg8 ubiquiti...(PF02991)	35
Gluconate 2-dehydrogenase subun...(PF13618)	35
Dopa 4,5-dioxygenase family(PF08883)	35
Domain of unknown function (DUF...(PF14261)	35
Copper binding periplasmic prot...(PF11604)	35
Mannitol dehydrogenase Rossmann...(PF01232)	35
Glucosidase II beta subunit-lik...(PF12999)	35
SAM domain (Sterile alpha motif...(PF00536)	35
OstA-like protein(PF13100)	34
Potassium-transporting ATPase A...(PF03814)	34
DivIVA protein(PF05103)	34
OmpW family(PF03922)	34
Glycine zipper 2TM domain(PF05433)	34
Cell division protein FtsL(PF04999)	34
T cell CD4 receptor C terminal ...(PF12104)	34
Disaggregatase related(PF08480)	34
Chemotaxis phosphatase, CheZ(PF04344)	34
Firmicute fructose-1,6-bisphosp...(PF06874)	34
Domain of unknown function (DUF...(PF13575)	34
Protein of unknown function (DU...(PF11680)	34
Domain of unknown function (DUF...(PF14234)	34
Protein of unknown function (DU...(PF10754)	34
PX domain(PF00787)	34
N-terminal domain of reverse tr...(PF13655)	34
Domain of unknown function (DUF...(PF12102)	34
Protein of unknown function (DU...(PF07609)	34
RloB-like protein(PF13707)	34
PEGA domain(PF08308)	34
Phage major capsid protein E(PF03864)	33
SIR2-like domain(PF13289)	33
Haemagluttinin repeat(PF13332)	33
Protein of unknown function (DU...(PF13118)	33
GDYXXLXY protein(PF14345)	33
PilX N-terminal(PF14341)	33
Tom37 C-terminal domain(PF11801)	33
Ectoine synthase(PF06339)	33
Spectrin repeat(PF00435)	33
Ribonuclease R winged-helix dom...(PF08461)	33
Annexin(PF00191)	33
AAA domain(PF13166)	33
mRNA capping enzyme(PF03291)	33
Mob1/phocein family(PF03637)	33
Archaebacterial flagellin(PF01917)	33
Protein of unknown function (DU...(PF12268)	33
Leishmanolysin(PF01457)	33
Glycosyl transferase family gro...(PF13632)	33
D-mannose binding lectin(PF01453)	33
Type-1V conjugative transfer sy...(PF06986)	33
Der1-like family(PF04511)	33
CRISPR-associated protein (Cas_...(PF09614)	33
Archaea bacterial proteins of u...(PF03008)	33
Flagellar biosynthesis protein,...(PF04347)	33
PTS system, Lactose/Cellobiose ...(PF02302)	33
MASE1(PF05231)	33
CHRD domain(PF07452)	33
ATP-grasp domain(PF02655)	33
zinc-ribbon domain(PF13719)	33
Ribosomal RNA small subunit met...(PF04378)	32
EcsC protein family(PF12787)	32
Mycothiol maleylpyruvate isomer...(PF11716)	32
Methyltransferase domain(PF13679)	32
Esterase-like activity of phyta...(PF13449)	32
MATH domain(PF00917)	32
THAP domain(PF05485)	32
GTA TIM-barrel-like domain(PF13547)	32
Metal binding domain of Ada(PF02805)	32
Acyl-CoA oxidase(PF01756)	32
Fork head domain(PF00250)	32
Protein of unknown function (DU...(PF11897)	32
Domain of unknown function (DUF...(PF03713)	32
Trypsin Inhibitor like cysteine...(PF01826)	32
POTRA domain, FtsQ-type(PF08478)	32
Chemotaxis phosphatase CheX(PF13690)	32
Anti-sigma-28 factor, FlgM(PF04316)	32
Phospholipase A2(PF00068)	32
Destabilase(PF05497)	32
Carbohydrate binding domain(PF02018)	32
Cell differentiation family, Rc...(PF04078)	32
Uncharacterised protein family ...(PF03657)	32
GNT-I family(PF03071)	32
Radial spoke protein 3(PF06098)	31
Integrase(PF12835)	31
CheR methyltransferase, all-alp...(PF03705)	31
Nucleic-acid-binding protein co...(PF09855)	31
Hypothetical glycosyl hydrolase...(PF14883)	31
Protein of unknown function (DU...(PF11297)	31
Protein of unknown function (DU...(PF12307)	31
Zn-finger in Ran binding protei...(PF00641)	31
Uncharacterized protein conserv...(PF09863)	31
Adenylate cyclase NT domain(PF12633)	31
YhhN-like protein(PF07947)	31
Phage NinH protein(PF06322)	31
NINE Protein(PF05322)	31
PAS domain(PF13188)	31
Frag1/DRAM/Sfk1 family(PF10277)	31
Parkin co-regulated protein(PF10274)	31
Pentapeptide repeats (8 copies)...(PF01469)	31
Domain of unknown function (DUF...(PF03733)	30
Tc5 transposase DNA-binding dom...(PF03221)	30
Spore Coat Protein U domain(PF05229)	30
Protein of unknown function (DU...(PF12157)	30
Domain of unknown function (DUF...(PF14216)	30
Vomeronasal organ pheromone rec...(PF03402)	30
Protein of unknown function (DU...(PF07103)	30
Eukaryotic initiation factor 4E...(PF01652)	30
Predicted membrane protein (DUF...(PF09852)	30
Phytochelatin synthase(PF05023)	30
Poxvirus Late Transcription Fac...(PF04947)	30
Zinc finger, C4 type (two domai...(PF00105)	30
NMD3 family (PF04981)	30
Uncharacterized protein conserv...(PF09995)	30
Glycosyl hydrolase family 71 (PF03659)	30
Protein of unknown function (DU...(PF06993)	30
Miro-like protein(PF08477)	30
Putative zinc finger in N-recog...(PF02207)	30
EthD domain(PF07110)	30
Thyroglobulin type-1 repeat(PF00086)	30
FUSC-like inner membrane protei...(PF12805)	30
Zeta toxin(PF06414)	30
AF0941-like(PF14591)	30
Glycosyl hydrolases family 6(PF01341)	30
Bacterial protein of unknown fu...(PF05951)	30
Lung seven transmembrane recept...(PF06814)	30
Cellulose synthase(PF03552)	30
ATP synthase (F/14-kDa) subunit...(PF01990)	30
Bacterial protein of unknown fu...(PF06078)	30
Domain of unknown function (DUF...(PF03479)	30
Core-2/I-Branching enzyme(PF02485)	29
TLC domain(PF03798)	29
Uncharacterised protein family ...(PF06782)	29
Putative phosphatase (DUF442)(PF04273)	29
MIF4G domain(PF02854)	29
Methylene-tetrahydrofolate redu...(PF12225)	29
Nucleotide-sugar transporter(PF04142)	29
Methyl-viologen-reducing hydrog...(PF02662)	29
Protein of unknown function (DU...(PF09418)	29
YacP-like NYN domain(PF05991)	29
Protein of unknown function (DU...(PF07027)	29
Reprolysin family propeptide(PF01562)	29
Protein of unknown function (DU...(PF07920)	29
Protein of unknown function (DU...(PF04459)	29
7TMR-DISM extracellular 2(PF07696)	29
PRP8 domain IV core(PF12134)	29
Cobalt chelatase (CbiK)(PF06180)	29
Protein of unknown function (DU...(PF11866)	29
Helix-turn-helix domain(PF13744)	29
2-keto-3-deoxy-galactonokinase(PF05035)	29
Conjugative relaxosome accessor...(PF06122)	29
PAS fold(PF08446)	29
2-enoyl-CoA Hydratase C-termina...(PF13766)	29
Bacterial Ig-like domain (group...(PF07523)	29
Phosphatidylinositol-specific p...(PF00388)	29
Family of unknown function (DUF...(PF05107)	29
Protein of unknown function (DU...(PF06930)	29
SacI homology domain(PF02383)	29
BlaR1 peptidase M56(PF05569)	28
Exostosin family(PF03016)	28
AIG1 family(PF04548)	28
Membrane protein of unknown fun...(PF04020)	28
Signal peptide peptidase(PF04258)	28
TrwC relaxase(PF08751)	28
Trafficking protein Mon1(PF03164)	28
Putative DNA-binding protein N-...(PF06971)	28
Protein of unknown function (DU...(PF12686)	28
WAP-type (Whey Acidic Protein) ...(PF00095)	28
KRBA1 family repeat(PF15287)	28
Protein of unknown function (DU...(PF13195)	28
FmdE, Molybdenum formylmethanof...(PF02663)	28
Type II intron maturase(PF01348)	28
Glycosyl-hydrolase 97 C-termina...(PF14509)	28
Ribosomal protein L35Ae(PF01247)	28
NinB protein(PF05772)	28
Pseudouridine synthase II TruB,...(PF09157)	28
Domain of unknown function (DUF...(PF13700)	28
Domain of unknown function (DUF...(PF14385)	28
Protein of unknown function (DU...(PF09391)	28
Protein of unknown function (DU...(PF07760)	28
CagE, TrbE, VirB family, compon...(PF03135)	28
Alpha-L-arabinofuranosidase C-t...(PF06964)	28
Pentaxin family(PF00354)	27
Protein of unknown function (DU...(PF11266)	27
Tetratricopeptide repeat(PF13181)	27
Casein kinase II regulatory sub...(PF01214)	27
Glycosyl transferase family 21(PF13506)	27
Protein of unknown function (DU...(PF11746)	27
Starch-binding associating with...(PF12771)	27
Geminivirus Rep catalytic domai...(PF00799)	27
Palmitoyl protein thioesterase(PF02089)	27
TMEM151 family(PF14857)	27
Sigma-54 interaction domain(PF14532)	27
TB2/DP1, HVA22 family(PF03134)	27
Protein of unknown function (DU...(PF11737)	27
Prokaryotic cytochrome b561(PF01292)	27
YcjX-like family, DUF463(PF04317)	27
RING-variant domain(PF12906)	27
Domain of unknown function (DUF...(PF13875)	27
Chondroitinase B(PF14592)	27
Protein of unknown function (DU...(PF10047)	27
Fusaric acid resistance protein...(PF13515)	27
TLD(PF07534)	27
Domain of unknown function (DUF...(PF09130)	27
Radial spokehead-like protein(PF04712)	27
MOZ/SAS family(PF01853)	27
Hydroxyethylthiazole kinase fam...(PF02110)	27
HemX(PF04375)	27
Iron/zinc purple acid phosphata...(PF14008)	27
Type II secretion system (T2SS)...(PF01203)	27
Protein of unknown function, DU...(PF04654)	26
ALG6, ALG8 glycosyltransferase ...(PF03155)	26
Protein of unknown function (DU...(PF04306)	26
Penicillin-insensitive murein e...(PF03411)	26
Protein of unknown function (DU...(PF11855)	26
Uncharacterised protein family ...(PF03673)	26
Plasmodium variant antigen prot...(PF06022)	26
Alpha-L-rhamnosidase N-terminal...(PF08531)	26
Helitron helicase-like domain a...(PF14214)	26
Fz domain(PF01392)	26
NlpB/DapX lipoprotein(PF06804)	26
Protein of unknown function (DU...(PF11285)	26
Uncharacterized protein conserv...(PF10005)	26
Protein of unknown function (DU...(PF07105)	26
Protein of unknown function C-t...(PF10474)	26
NMDA receptor-regulated protein...(PF12569)	26
Predicted membrane protein (DUF...(PF09972)	26
Aspartate-ammonia ligase(PF03590)	26
Tocopherol cyclase(PF14249)	26
Pescadillo N-terminus(PF06732)	26
Bacterial signalling protein N ...(PF03707)	26
Innexin(PF00876)	26
Complex I intermediate-associat...(PF08547)	26
Uncharacterized conserved prote...(PF09929)	26
C8 domain(PF08742)	25
Domain of unknown function (DUF...(PF12055)	25
Domain of unknown function (DUF...(PF10102)	25
Type II secretion system (T2SS)...(PF11612)	25
Host-nuclease inhibitor protein...(PF06064)	25
Noc2p family(PF03715)	25
Protein of unknown function (DU...(PF06381)	25
RIC1(PF07064)	25
Aminoglycoside-2''-adenylyltran...(PF10706)	25
Protein of unknown function DUF...(PF01931)	25
DoxX-like family(PF13781)	25
Bacteriocin-protection, YdeI or...(PF13376)	25
RasGEF N-terminal motif(PF00618)	25
Mrr N-terminal domain(PF14338)	25
RHS protein(PF03527)	25
Domain of unknown function (DUF...(PF13898)	25
Domain of unknown function (DUF...(PF11958)	25
Adenosylcobinamide amidohydrola...(PF01955)	25
PDDEXK-like domain of unknown f...(PF12684)	25
Uncharacterised protein family ...(PF06794)	25
Domain of unknown function (DUF...(PF13783)	25
Tropomyosin(PF00261)	25
CheD chemotactic sensory transd...(PF03975)	25
Ets-domain(PF00178)	25
Protein of unknown function (DU...(PF05591)	25
Sec7 domain(PF01369)	25
CPSF A subunit region(PF03178)	25
TIR domain(PF01582)	25
Frizzled/Smoothened family memb...(PF01534)	24
Electron transfer DM13(PF10517)	24
Arginine repressor, C-terminal ...(PF02863)	24
Magnesium transporter NIPA(PF05653)	24
ARP2/3 complex ARPC3 (21 kDa) s...(PF04062)	24
Protein of unknown function (DU...(PF11042)	24
Tesmin/TSO1-like CXC domain, cy...(PF03638)	24
Siderophore-interacting FAD-bin...(PF08021)	24
Phosphatidyl serine synthase(PF03034)	24
Gram-negative porin(PF00267)	24
Predicted membrane protein (DUF...(PF09991)	24
PepSY-associated TM helix(PF13703)	24
Protein of unknown function (DU...(PF05631)	24
Protein of unknown function (DU...(PF04448)	24
Recombination, repair and ssDNA...(PF11056)	24
Propeptide_C25(PF08126)	24
Mut7-C ubiquitin(PF14451)	24
Primase C terminal 2 (PriCT-2) ...(PF08707)	24
AsmA-like C-terminal region(PF13109)	24
Protein of unknown function (DU...(PF11730)	24
Ferric reductase NAD binding do...(PF08030)	24
Possibl zinc metallo-peptidase(PF06262)	24
Chalcone-flavanone isomerase(PF02431)	24
CRISPR-associated protein Cse1 ...(PF09481)	24
Rod binding protein(PF10135)	24
P-loop Domain of unknown functi...(PF10923)	24
Cullin protein neddylation doma...(PF10557)	24
Protein of unknown function (DU...(PF12035)	24
Type 5 capsule protein represso...(PF12320)	24
Ethanolamine utilisation protei...(PF06277)	23
Apocytochrome F, C-terminal(PF01333)	23
Alpha-acetolactate decarboxylas...(PF03306)	23
Protein of unknown function (DU...(PF05018)	23
Glycosyltransferase (GlcNAc)(PF11397)	23
Mitochondrial degradasome RNA h...(PF12513)	23
Domain of unknown function (DUF...(PF14487)	23
LamB porin(PF02264)	23
IucA / IucC family(PF04183)	23
WASH complex subunit 7(PF14744)	23
Penicillinase repressor(PF03965)	23
Phage T7 capsid assembly protei...(PF05396)	23
L-fucose isomerase, second N-te...(PF07882)	23
Domain of unknown function (DUF...(PF13959)	23
Tetratricopeptide repeat(PF13176)	23
B-box zinc finger(PF00643)	23
Bacteriophage lambda integrase,...(PF09003)	23
Protein of unknown function (DU...(PF08002)	23
Protein of unknown function (DU...(PF08681)	23
Protein of unknown function (DU...(PF07571)	23
Flp/Fap pilin component(PF04964)	23
4Fe-4S binding domain(PF12800)	23
Domain of unknown function (DUF...(PF12029)	23
Domain of unknown function (DUF...(PF11870)	23
Putative inner membrane protein...(PF08849)	23
Conserved hypothetical protein ...(PF09343)	23
Galactose mutarotase-like(PF13802)	23
Mannitol repressor(PF05068)	23
Cytochrome c552(PF02335)	23
Bacterial inner membrane protei...(PF10688)	23
Triose-phosphate Transporter fa...(PF03151)	23
Domain of unknown function (DUF...(PF13569)	23
Protein of unknown function (DU...(PF07385)	23
